Gene Symbol	Rank	Gene Name	P-Value	Q-Value
TRA2A	1818	3041519_TRA2A	0.01824834	0.187783278
TCFL5	1819	3913483_TCFL5	0.01831944	0.188411215
AGBL5	1820	2474161_AGBL5	0.01836915	0.188818681
PHKG2	1821	3656527_PHKG2	0.01839534	0.18888584
C12orf51	1822	3472000_C12orf51	0.01839587	0.18888584
FLJ39653	1823	2719792_FLJ39653	0.01844077	0.189199561
POLR1C	1824	2908052_POLR1C	0.01844665	0.189199561
OR4C15	1825	3330685_OR4C15	0.01847178	0.189353425
APLP1	1826	3830961_APLP1	0.01849583	0.189496167
C2orf59	1827	2570853_C2orf59	0.01851614	0.189589716
MORC2	1828	3957589_MORC2	0.01852523	0.189589716
PARL	1829	2708229_PARL	0.01853752	0.18961181
ZNF441	1830	3821377_ZNF441	0.01861877	0.190338798
IL12A	1831	2650066_IL12A	0.01865512	0.190502183
SEC61A1	1832	2641032_SEC61A1	0.01865512	0.190502183
PLEKHG2	1833	3832992_PLEKHG2	0.01869093	0.190594005
METTL8	1834	2586744_METTL8	0.01869307	0.190594005
CYC1	1835	3120051_CYC1	0.01869468	0.190594005
DDX19B	1836	3667155_DDX19B	0.01872354	0.190784314
PCGF6	1837	3304718_PCGF6	0.01873744	0.190821992
CSPG4LYP1	1838	4032361_CSPG4LYP1	0.0187492	0.190837867
STRA8	1839	3025802_STRA8	0.01877539	0.191000544
VAMP1	1840	3441941_VAMP1	0.01886466	0.191804348
UBASH3A	1841	3922602_UBASH3A	0.01901433	0.193221076
NTN4	1842	3466556_NTN4	0.0191207	0.194196526
RERE	1843	2395245_RERE	0.01913727	0.19425936
SLC2A4RG	1844	3893673_SLC2A4RG	0.01916239	0.194408894
ZFAND5	1845	3209623_ZFAND5	0.01919126	0.194523294
CDC42BPB	1846	3580498_CDC42BPB	0.01919446	0.194523294
GLT25D1	1847	3824471_GLT25D1	0.01921905	0.194667028
SOCS6	1848	3792952_SOCS6	0.01923028	0.194675325
CENPE	1849	2780172_CENPE	0.0192415	0.194683613
---	1850	3872370_---	0.01932168	0.195389189
PEX26	1851	3936442_PEX26	0.01938582	0.195931929
SETX	1852	3228007_SETX	0.0194489	0.196463283
IL7	1853	3141589_IL7	0.0194922	0.196794388
PTENP1	1854	3203665_PTENP1	0.01952694	0.196988147
CENTB1	1855	3708462_CENTB1	0.01953282	0.196988147
IFFO	1856	3441986_IFFO	0.01954298	0.196988147
ST6GALNAC4	1857	3226181_ST6GALNAC4	0.0195697	0.197089833
KLF16	1858	3845553_KLF16	0.01957558	0.197089833
RNASEH1	1859	2538000_RNASEH1	0.01958467	0.197089833
MYO3B	1860	2514745_MYO3B	0.01961995	0.19733871
C1orf174	1861	2393816_C1orf174	0.01974717	0.198511553
ERBB2	1862	3720402_ERBB2	0.01978993	0.198834587
SLC20A2	1863	3133345_SLC20A2	0.01982521	0.199082126
CAPS2	1864	3462630_CAPS2	0.0198947	0.199592493
FAM72A	1865	4052881_FAM72A	0.01989737	0.199592493
FAM135A	1866	2912777_FAM135A	0.01991394	0.199651661
NLE1	1867	3753452_NLE1	0.01994655	0.199871452
NAF1	1868	2792069_NAF1	0.01998129	0.20011242
TRPC4AP	1869	3903708_TRPC4AP	0.02001657	0.200358481
RANGRF	1870	3709590_RANGRF	0.02004544	0.200540107
EIF4A1	1871	3708826_EIF4A1	0.02010316	0.201010155
SPIN3	1872	4010183_SPIN3	0.02016624	0.201526147
IFIT2	1873	3257192_IFIT2	0.02018388	0.201526147
CLPTM1L	1874	2845879_CLPTM1L	0.02018709	0.201526147
ISY1	1875	2694617_ISY1	0.02022504	0.201797333
AES	1876	3846114_AES	0.02026139	0.202052239
TUBGCP3	1877	3526151_TUBGCP3	0.0202972	0.202301545
ANXA2	1878	3627248_ANXA2	0.02041586	0.203375932
MYBBP1A	1879	3742130_MYBBP1A	0.02057783	0.204835282
CCT4	1880	2555630_CCT4	0.02058531	0.204835282
MTAP	1881	3164914_MTAP	0.02060349	0.204835282
WDR37	1882	3231846_WDR37	0.02060616	0.204835282
RPS4X	1883	4012154_RPS4X	0.0207446	0.206101965
XPOT	1884	3419807_XPOT	0.02077614	0.206193001
TRIM8	1885	3261820_TRIM8	0.02078202	0.206193001
LCE1E	1886	2359433_LCE1E	0.02078683	0.206193001
C10orf78	1887	3262490_C10orf78	0.02081142	0.206327504
NCOR1	1888	3746881_NCOR1	0.02083868	0.206437268
EPC2	1889	2509832_EPC2	0.02084456	0.206437268
KCNAB2	1890	2318086_KCNAB2	0.0209087	0.206911687
MFSD8	1891	2785035_MFSD8	0.02091458	0.206911687
PLEKHA9	1892	3451988_PLEKHA9	0.02094879	0.207140592
MED9	1893	3712582_MED9	0.02098942	0.207432647
ITPR2	1894	3448152_ITPR2	0.02106585	0.208036939
CCT7	1895	2488732_CCT7	0.0210728	0.208036939
PDCD4	1896	3263944_PDCD4	0.02108403	0.208037975
EHBP1	1897	2484970_EHBP1	0.02116047	0.208588731
PPTC7	1898	3471300_PPTC7	0.02116795	0.208588731
GTDC1	1899	2579439_GTDC1	0.02117329	0.208588731
PPP1R2P3	1900	4054167_PPP1R2P3	0.02128074	0.209484482
RAD51L3	1901	3753412_RAD51L3	0.02128662	0.209484482
FEZ2	1902	2548172_FEZ2	0.02132617	0.209763407
GUCY1B3	1903	2748923_GUCY1B3	0.02136466	0.210031529
ABHD12	1904	3901851_ABHD12	0.02139406	0.210210084
KIF20A	1905	2830638_KIF20A	0.02141704	0.210241343
THUMPD2	1906	2549455_THUMPD2	0.02141971	0.210241343
TMEM41A	1907	2708817_TMEM41A	0.02144216	0.210314465
TUBB6	1908	3779579_TUBB6	0.02144965	0.210314465
LETMD1	1909	3414776_LETMD1	0.02153143	0.210993757
TAP1	1910	2950214_TAP1	0.02154212	0.210993757
AAK1	1911	2558150_AAK1	0.021579	0.210993757
GGNBP2	1912	3719161_GGNBP2	0.021579	0.210993757
ATRN	1913	3874313_ATRN	0.02158168	0.210993757
FAM48A	1914	3509910_FAM48A	0.0216052	0.210993757
PHKB	1915	3659156_PHKB	0.02161749	0.210993757
TMEM93	1916	3706736_TMEM93	0.02162765	0.210993757
MSH2	1917	2480992_MSH2	0.02164047	0.210993757
HERC4	1918	3292448_HERC4	0.02164742	0.210993757
ZBED4	1919	3950405_ZBED4	0.02166613	0.210993757
GPR82	1920	3974957_GPR82	0.02166667	0.210993757
RRAGC	1921	2407729_RRAGC	0.02167682	0.210993757
PHF21A	1922	3371339_PHF21A	0.02167682	0.210993757
NUP93	1923	3662265_NUP93	0.02169927	0.211102444
ECHDC3	1924	3235255_ECHDC3	0.02171905	0.211184416
STRAP	1925	3406421_STRAP	0.02173028	0.211184416
REL	1926	2484358_REL	0.02177197	0.211479751
RNASEH2C	1927	3377826_RNASEH2C	0.02195424	0.213139595
MAP2K4	1928	3710681_MAP2K4	0.022082	0.214268672
CHMP5	1929	3166844_CHMP5	0.02218035	0.215111457
MRPL1	1930	2732611_MRPL1	0.02219959	0.215186529
---	1931	3165624_---	0.0222322	0.215341262
BRP44L	1932	2984616_BRP44L	0.02224075	0.215341262
TMEM38A	1933	3823842_TMEM38A	0.02225518	0.215341262
DDX51	1934	3478957_DDX51	0.0222616	0.215341262
YARS2	1935	3450180_YARS2	0.02230917	0.215684048
ATP8B4	1936	3623552_ATP8B4	0.02232895	0.215684048
HMGCS1	1937	2855501_HMGCS1	0.02233162	0.215684048
SRF	1938	2907730_SRF	0.02234659	0.215717234
NHP2L1	1939	3439268_NHP2L1	0.02237278	0.21585869
C1orf112	1940	2366581_C1orf112	0.02238668	0.215881443
NFKBIL2	1941	3158642_NFKBIL2	0.02239844	0.215883565
G3BP1	1942	2835960_G3BP1	0.02241608	0.215907455
HBS1L	1943	2975287_HBS1L	0.02243158	0.215907455
DOCK4	1944	3068097_DOCK4	0.02244548	0.215907455
FAM133B	1945	3061268_FAM133B	0.02244708	0.215907455
FAM127B	1946	4022925_FAM127B	0.02249519	0.216258993
ATP10D	1947	2726072_ATP10D	0.02250748	0.21626605
KIAA0133	1948	2384705_KIAA0133	0.02252993	0.216310929
C1orf142	1949	2383557_C1orf142	0.02253528	0.216310929
SCG5	1950	3587495_SCG5	0.02255025	0.21634359
COQ6	1951	3543935_COQ6	0.02261118	0.216757172
UBR1	1952	3620880_UBR1	0.02261653	0.216757172
PSMG2	1953	3779684_PSMG2	0.02262989	0.216774194
CEP55	1954	3258444_CEP55	0.02273519	0.217671443
ATP6V0B	1955	2333658_ATP6V0B	0.02276406	0.217836317
TOP3A	1956	3748262_TOP3A	0.02290678	0.21908998
JAK3	1957	3854627_JAK3	0.02294419	0.219335718
CBX5	1958	3456630_CBX5	0.02298535	0.219616956
DPY30	1959	2547386_DPY30	0.02300139	0.219657989
KCTD6	1960	2626258_KCTD6	0.02302651	0.219785714
C1orf160	1961	2326954_C1orf160	0.02306019	0.219994901
C9orf40	1962	3210108_C9orf40	0.02315533	0.22079001
PTGIR	1963	3866094_PTGIR	0.02320718	0.221171676
EIF4A3	1964	3773312_EIF4A3	0.02327293	0.221685336
CXXC1	1965	3807809_CXXC1	0.02330233	0.221852417
ARHGEF2	1966	2437801_ARHGEF2	0.02333814	0.222080366
GCLM	1967	2423625_GCLM	0.02337022	0.222272496
MCRS1	1968	3453882_MCRS1	0.0233916	0.222362805
GPX4	1969	3815538_GPX4	0.0234397	0.222706958
TMEM66	1970	3129948_TMEM66	0.02346964	0.222878173
DDX55	1971	3435902_DDX55	0.02354554	0.223411049
HUS1	1972	3049840_HUS1	0.02355623	0.223411049
STAT5A	1973	3721658_STAT5A	0.02356158	0.223411049
EIF2B5	1974	2655387_EIF2B5	0.02357548	0.223429585
POLR2D	1975	2575134_POLR2D	0.02361075	0.223650633
SEC22C	1976	2670784_SEC22C	0.02363802	0.223725986
BTLA	1977	2688717_BTLA	0.02365084	0.223725986
USP32	1978	3765167_USP32	0.02365459	0.223725986
MLF2	1979	3442282_MLF2	0.0236749	0.223804952
MRPL22	1980	2836886_MRPL22	0.02373156	0.224227273
PSMG3	1981	3035408_PSMG3	0.02374813	0.22427057
ZNF167	1982	2620114_ZNF167	0.02378127	0.224470232
ZNF14	1983	3855985_ZNF14	0.023808	0.224609178
FOLR2	1984	3339382_FOLR2	0.02387535	0.225131048
GMIP	1985	3855868_GMIP	0.02394216	0.225647355
ARHGEF18	1986	3818732_ARHGEF18	0.02402181	0.226283988
UBE2G1	1987	3742067_UBE2G1	0.02403517	0.226295924
ZNF394	1988	3063337_ZNF394	0.02406297	0.226443662
CTAGE3	1989	3514711_CTAGE3	0.02408488	0.226535948
GTF3C5	1990	3192653_GTF3C5	0.02412871	0.226666667
ZC3H6	1991	2500722_ZC3H6	0.02413299	0.226666667
TAF9	1992	2860666_TAF9	0.02413513	0.226666667
RASA1	1993	2819044_RASA1	0.02415651	0.226753638
UBXD5	1994	2402601_UBXD5	0.02419072	0.226882206
TAX1BP3	1995	3741528_TAX1BP3	0.02419446	0.226882206
ZFP30	1996	3860954_ZFP30	0.02423081	0.227109218
KLHL9	1997	3201277_KLHL9	0.02429442	0.227591387
RTP4	1998	2657025_RTP4	0.02433451	0.227852853
C11orf61	1999	3396144_C11orf61	0.02438101	0.228174087
ENDOGL1	2000	2617796_ENDOGL1	0.0244211	0.228435
UBE2J1	2001	2964200_UBE2J1	0.0244783	0.228855572
STX17	2002	3182019_STX17	0.02450716	0.228912718
KRTCAP2	2003	2437094_KRTCAP2	0.02451358	0.228912718
FCF1	2004	3544216_FCF1	0.02452266	0.228912718
MED12	2005	3980758_MED12	0.02453335	0.228912718
EPM2AIP1	2006	2669157_EPM2AIP1	0.02458414	0.22918286
ANKRD32	2007	2820622_ANKRD32	0.02458681	0.22918286
EIF1	2008	3721400_EIF1	0.02460017	0.229193227
UTP3	2009	2730531_UTP3	0.0246285	0.229342957
FBF1	2010	3771160_FBF1	0.02472258	0.230089508
DNAJA3	2011	3646164_DNAJA3	0.02473327	0.230089508
C18orf25	2012	3787031_C18orf25	0.02478458	0.230397417
ACRC	2013	3981164_ACRC	0.024791	0.230397417
UBXD6	2014	3092605_UBXD6	0.02481238	0.230481629
C7orf23	2015	3060051_C7orf23	0.02485621	0.230774194
KIAA0922	2016	2748198_KIAA0922	0.02487064	0.230793651
PSTPIP2	2017	3806211_PSTPIP2	0.02497167	0.231616262
MED6	2018	3570556_MED6	0.02501123	0.231868186
KIAA0423	2019	3534128_KIAA0423	0.02505292	0.232139673
OR4N4	2020	3583382_OR4N4	0.02509354	0.23240099
HIST1H2BO	2021	2900116_HIST1H2BO	0.02516196	0.232919347
SLCO4A1	2022	3892812_SLCO4A1	0.02519457	0.233105836
ZNF623	2023	3119735_ZNF623	0.02522664	0.233236166
QTRTD1	2024	2636726_QTRTD1	0.02523359	0.233236166
RBL1	2025	3904747_RBL1	0.02532125	0.233930864
PRPF4B	2026	2892738_PRPF4B	0.02534263	0.234012833
OXA1L	2027	3528805_OXA1L	0.02543244	0.234726196
RNASEL	2028	2447124_RNASEL	0.02547627	0.235014793
DTNBP1	2029	2943236_DTNBP1	0.02550674	0.235179892
C7orf49	2030	3074101_C7orf49	0.02555377	0.235415642
CABIN1	2031	3939707_CABIN1	0.02555805	0.235415642
IMPA2	2032	3779362_IMPA2	0.0255789	0.235415642
THAP7	2033	3953865_THAP7	0.02558264	0.235415642
ANKRD36B	2034	2494886_ANKRD36B	0.0256083	0.23553589
TTC9C	2035	3333603_TTC9C	0.02568687	0.236142506
NAT10	2036	3326252_NAT10	0.02571146	0.236153846
TRIM5	2037	3360622_TRIM5	0.02573605	0.236153846
ZNF256	2038	3872560_ZNF256	0.02575048	0.236153846
WDR26	2039	2458082_WDR26	0.02575155	0.236153846
TMEM32	2040	4023274_TMEM32	0.02575155	0.236153846
RAD18	2041	2662020_RAD18	0.02576384	0.236153846
MLLT3	2042	3200982_MLLT3	0.02577721	0.236160627
WWOX	2043	3669650_WWOX	0.02581783	0.236417034
ZNF534	2044	3840253_ZNF534	0.02588679	0.236932485
PEX19	2045	2440117_PEX19	0.02595734	0.237437775
CDKN2AIPNL	2046	2876213_CDKN2AIPNL	0.02598888	0.237437775
RAB35	2047	3474228_RAB35	0.02599369	0.237437775
STK35	2048	3873699_STK35	0.02599476	0.237437775
C2orf59	2049	2492496_C2orf59	0.02600545	0.237437775
MALAT1	2050	7385515_MALAT1	0.02602576	0.237440273
GPR137B	2051	2386747_GPR137B	0.02603111	0.237440273
BCCIP	2052	3269662_BCCIP	0.0260573	0.237563353
SLC15A2	2053	2638728_SLC15A2	0.02612733	0.238085728
TMEM164	2054	3987029_TMEM164	0.0262043	0.238608273
PCTK2	2055	3466826_PCTK2	0.02621018	0.238608273
MRPL39	2056	3927105_MRPL39	0.02626096	0.238872144
TMEM203	2057	4054805_TMEM203	0.0262647	0.238872144
CD22	2058	3830353_CD22	0.0263561	0.239586978
AKR1C2	2059	3274758_AKR1C2	0.02643896	0.240223409
NDUFC1	2060	2786578_NDUFC1	0.02646889	0.240378641
WDR3	2061	2354082_WDR3	0.02648439	0.240402717
SLC16A1	2062	2428501_SLC16A1	0.02652715	0.240674103
DTD1	2063	3878533_DTD1	0.02658863	0.241114881
CD82	2064	3328520_CD82	0.02664047	0.241468023
RASGEF1B	2065	2775259_RASGEF1B	0.02665972	0.241525424
KLF6	2066	3274361_KLF6	0.02668217	0.241595745
HHAT	2067	2378369_HHAT	0.02669393	0.241595745
EIF5B	2068	2495881_EIF5B	0.02670622	0.241595745
PALB2	2069	3685329_PALB2	0.02682328	0.242537458
TNFRSF1A	2070	3441849_TNFRSF1A	0.02687246	0.242864734
RPUSD4	2071	3396883_RPUSD4	0.02692484	0.243220666
MRPL18	2072	2934167_MRPL18	0.02699273	0.243608297
HNRNPA1	2073	3416483_HNRNPA1	0.0269938	0.243608297
ZNF493	2074	3826601_ZNF493	0.02705741	0.244019277
SSX2IP	2075	2420521_SSX2IP	0.02706543	0.244019277
ERAL1	2076	3715874_ERAL1	0.02709643	0.244181118
MNS1	2077	3625761_MNS1	0.02720066	0.245002407
RNUXA	2078	2827156_RNUXA	0.02725786	0.245300048
APOL2	2079	3959411_APOL2	0.02726534	0.245300048
KIAA1539	2080	3204558_KIAA1539	0.02728191	0.245300048
ADIPOR2	2081	3400625_ADIPOR2	0.02730543	0.245300048
XRCC1	2082	3864445_XRCC1	0.02731185	0.245300048
REST	2083	2728408_REST	0.02731238	0.245300048
AARS	2084	3697015_AARS	0.02741394	0.24609405
PHC1	2085	3457043_PHC1	0.02750428	0.246786571
ZMYM2	2086	3480129_ZMYM2	0.0275882	0.247420901
TUG1	2087	3942648_TUG1	0.02764325	0.247795879
C19orf10	2088	3846900_C19orf10	0.02765929	0.247820881
DNAJC11	2089	2394841_DNAJC11	0.02769991	0.24806606
SIL1	2090	2877639_SIL1	0.02771969	0.248124402
ADAM22	2091	3011492_ADAM22	0.02785172	0.249186992
CAPN7	2092	2612278_CAPN7	0.02787257	0.249254302
DRG1	2093	3942954_DRG1	0.02795649	0.249799523
RBM47	2094	2766788_RBM47	0.02796504	0.249799523
TRIM32	2095	3186745_TRIM32	0.02797359	0.249799523
FBXL11	2096	3336696_FBXL11	0.02799551	0.249875954
ICAM4	2097	3820458_ICAM4	0.02801368	0.249876072
IER5	2098	2370355_IER5	0.02802224	0.249876072
IFRD1	2099	3019519_IFRD1	0.02807195	0.250109524
ALPK1	2100	2739792_ALPK1	0.02807516	0.250109524
CALCOCO2	2101	3725392_CALCOCO2	0.02813556	0.25052832
PTMA	2102	2532021_PTMA	0.02824834	0.25141294
FAM82C	2103	3619595_FAM82C	0.02827935	0.251569187
TFDP2	2104	2698565_TFDP2	0.02830714	0.251696768
ARHGEF1	2105	3834519_ARHGEF1	0.02833921	0.251862233
NICN1	2106	2674526_NICN1	0.02844077	0.252644824
TJP2	2107	3173880_TJP2	0.02854875	0.253483626
RPL5	2108	2346863_RPL5	0.02868826	0.254542437
KNTC1	2109	3435362_KNTC1	0.02869521	0.254542437
ZC3H8	2110	2571217_ZC3H8	0.02873958	0.254815166
BTN3A2	2111	2899298_BTN3A2	0.02877272	0.254905303
WWP1	2112	3105777_WWP1	0.02877699	0.254905303
HELB	2113	3420497_HELB	0.02879089	0.254907714
PRUNE	2114	2358623_PRUNE	0.0288112	0.254966887
HNRNPK	2115	3212294_HNRNPK	0.02884381	0.255134752
SGOL1	2116	2665572_SGOL1	0.02887107	0.255255199
TNFAIP2	2117	3553531_TNFAIP2	0.02896355	0.255951819
PLEKHO2	2118	3598165_PLEKHO2	0.02900951	0.256237016
PSRC1	2119	2426951_PSRC1	0.02918217	0.257640396
TMEM77	2120	2427720_TMEM77	0.02921584	0.257809703
ZNF823	2121	3851150_ZNF823	0.02923455	0.257809703
TMPO	2122	3427767_TMPO	0.02925486	0.257809703
UBE2S	2123	3871445_UBE2S	0.02925647	0.257809703
CMBL	2124	2848265_CMBL	0.02929976	0.25806968
EVL	2125	3551566_EVL	0.02932916	0.258207059
CENPB	2126	3895722_CENPB	0.02938155	0.258478873
ICK	2127	2957499_ICK	0.02939972	0.258478873
SAMD8	2128	3252534_SAMD8	0.02941469	0.258478873
IRF7	2129	3358174_IRF7	0.02942324	0.258478873
ERCC5	2130	3499632_ERCC5	0.02942912	0.258478873
IKIP	2131	3467315_IKIP	0.02945264	0.258564054
TCF12	2132	3595096_TCF12	0.02950396	0.258893058
DUSP18	2133	3957486_DUSP18	0.02954351	0.259118612
VCAN	2134	2818517_VCAN	0.02959964	0.259489222
DC2	2135	2981976_DC2	0.02962155	0.259559719
UBE2S	2136	3747001_UBE2S	0.02965256	0.259709738
LOC130074	2137	2576281_LOC130074	0.02967233	0.259761348
REC8	2138	3529725_REC8	0.02972632	0.259976636
CC2D1A	2139	3822444_CC2D1A	0.02973113	0.259976636
RALB	2140	2503200_RALB	0.02973861	0.259976636
PRRG4	2141	3325740_PRRG4	0.02977817	0.260144725
ANAPC10	2142	2788143_ANAPC10	0.02978565	0.260144725
RACGAP1	2143	3451960_RACGAP1	0.02981773	0.260303313
B3GNT1	2144	3378228_B3GNT1	0.02987171	0.260652985
---	2145	2969796_---	0.02990646	0.260712622
DNAJB11	2146	2656569_DNAJB11	0.02991448	0.260712622
MCM9	2147	2971678_MCM9	0.02992035	0.260712622
HECTD3	2148	2409970_HECTD3	0.02998877	0.261187151
NCOA2	2149	3139722_NCOA2	0.03008018	0.261861331
GALE	2150	2401581_GALE	0.03011653	0.262055814
PSMD8	2151	3832383_PSMD8	0.03017052	0.262403533
CP110	2152	3651018_CP110	0.03023894	0.262876394
ZNF765	2153	3840795_ZNF765	0.03029506	0.263241988
TRNT1	2154	2608156_TRNT1	0.03034531	0.263362709
LIG4	2155	3524999_LIG4	0.03034851	0.263362709
JTV1	2156	2988882_JTV1	0.03035119	0.263362709
GIMAP2	2157	3031556_GIMAP2	0.03044259	0.26397127
LZTR1	2158	3937847_LZTR1	0.03044954	0.26397127
KIAA0753	2159	3743119_KIAA0753	0.0305201	0.264460398
---	2160	3829150_---	0.03054362	0.264541667
OR4K1	2161	3527332_OR4K1	0.03060188	0.264923647
ANP32C	2162	2792305_ANP32C	0.03065694	0.265277521
NGDN	2163	3529156_NGDN	0.03081837	0.266551087
MRPL50	2164	3218067_MRPL50	0.03084028	0.266583564
ATXN2	2165	3471588_ATXN2	0.03086006	0.266583564
CDAN1	2166	3620741_CDAN1	0.03086487	0.266583564
MED20	2167	2953852_MED20	0.03089801	0.266746654
DYNLRB1	2168	3882949_DYNLRB1	0.03093436	0.266937269
FUSIP1	2169	4045780_FUSIP1	0.03095628	0.267003227
TCTN1	2170	3431620_TCTN1	0.03097498	0.267041475
WSB1	2171	3715109_WSB1	0.03106906	0.267729157
FLJ31818	2172	3068519_FLJ31818	0.03114122	0.26822744
WDR21B	2173	2725332_WDR21B	0.0312337	0.268900138
OR1J2	2174	3188147_OR1J2	0.03126791	0.269070837
SMG5	2175	2438042_SMG5	0.03129036	0.26914023
EEF1AL7	2176	3192640_EEF1AL7	0.03131762	0.269250919
JMJD2A	2177	2333429_JMJD2A	0.03135022	0.269407441
CCDC100	2178	2873168_CCDC100	0.03139833	0.269609913
MGC27345	2179	3071630_MGC27345	0.03140261	0.269609913
PPP1R2P3	2180	2712147_PPP1R2P3	0.03142827	0.269706422
KDELC1	2181	3523881_KDELC1	0.03147798	0.27000917
CEP63	2182	2643530_CEP63	0.03150363	0.270105408
C21orf55	2183	3929705_C21orf55	0.03154479	0.270334402
QDPR	2184	2762334_QDPR	0.03160413	0.270718865
EIF4EBP1	2185	4049862_EIF4EBP1	0.03164368	0.270933638
LOC81691	2186	3651509_LOC81691	0.03166292	0.270974382
SLC24A1	2187	3598430_SLC24A1	0.03169713	0.271019196
ASB7	2188	3611506_ASB7	0.03169713	0.271019196
MAD1L1	2189	3035464_MAD1L1	0.0318003	0.271777067
CCDC101	2190	3686587_CCDC101	0.03188155	0.272347032
NUP107	2191	3421177_NUP107	0.03193554	0.272683706
MAP2K1IP1	2192	2779408_MAP2K1IP1	0.03201518	0.273239051
AATF	2193	3719362_AATF	0.03208467	0.273489749
LOC100132625	2194	3992648_LOC100132625	0.03208681	0.273489749
MANBAL	2195	3884158_MANBAL	0.03208841	0.273489749
ORC6L	2196	3658925_ORC6L	0.03210712	0.27352459
CD99L2	2197	4025771_CD99L2	0.03226481	0.274742831
WDR82	2198	2676041_WDR82	0.0323236	0.275093224
MAP3K7IP3	2199	4003954_MAP3K7IP3	0.03233536	0.275093224
SDCCAG1	2200	3563459_SDCCAG1	0.03239363	0.275463636
LOC57399	2201	2858823_LOC57399	0.03242196	0.275579282
CDC7	2202	2346399_CDC7	0.03245296	0.27571753
SPTBN1	2203	2482505_SPTBN1	0.03253314	0.276273264
PIK3R3	2204	2410470_PIK3R3	0.03256201	0.276392922
LEAP2	2205	2828796_LEAP2	0.03276727	0.27800907
SCAMP2	2206	3633148_SCAMP2	0.03285493	0.278509289
NDUFB9	2207	3114649_NDUFB9	0.032856	0.278509289
ECT2	2208	2652675_ECT2	0.03291052	0.278786781
TMEM111	2209	2662491_TMEM111	0.03291854	0.278786781
GTPBP8	2210	2636272_GTPBP8	0.03297253	0.279117647
HNRNPU	2211	2464499_HNRNPU	0.03311578	0.280176311
USP39	2212	2491702_USP39	0.03312754	0.280176311
SEPT14	2213	3051800_SEPT14	0.03315587	0.2802892
HEATR1	2214	2462511_HEATR1	0.03317939	0.280361337
ARHGAP9	2215	3458551_ARHGAP9	0.03322643	0.280632054
TOB1	2216	3762473_TOB1	0.03325636	0.280758123
TRIM38	2217	2899022_TRIM38	0.03329752	0.2809788
WDR7	2218	3789442_WDR7	0.03338679	0.28160505
TMEM50A	2219	2325941_TMEM50A	0.03351454	0.282427928
ZNF449	2220	3991992_ZNF449	0.03351454	0.282427928
LRIG3	2221	3459120_LRIG3	0.03354608	0.282566412
MRPL11	2222	3378281_MRPL11	0.03357868	0.282713771
ST13	2223	3961664_ST13	0.03363214	0.283036437
CCHCR1	2224	2948821_CCHCR1	0.0338096	0.284401978
AXIN1	2225	3675047_AXIN1	0.03384274	0.284552809
HEMK1	2226	2622859_HEMK1	0.03388337	0.284719353
FKBP4	2227	3401099_FKBP4	0.03389299	0.284719353
SLC16A6	2228	3768412_SLC16A6	0.03392506	0.284860862
C2orf7	2229	2559494_C2orf7	0.03398012	0.284943971
ZNF510	2230	3216476_ZNF510	0.03398012	0.284943971
MAP4K1	2231	3861413_MAP4K1	0.03398065	0.284943971
JUND	2232	3854877_JUND	0.03414101	0.286160394
ENPP4	2233	2909020_ENPP4	0.03415811	0.286175549
PPM1B	2234	2479640_PPM1B	0.03418698	0.286178971
SGK1	2235	2975014_SGK1	0.03418912	0.286178971
LOC90826	2236	2788800_LOC90826	0.03428106	0.28671435
DNAJC16	2237	2321849_DNAJC16	0.03428373	0.28671435
SETD8	2238	4038494_SETD8	0.03433879	0.28704647
POLG	2239	3638337_POLG	0.03442271	0.287522321
CTNNBIP1	2240	2395965_CTNNBIP1	0.03442645	0.287522321
BCAS1	2241	3910360_BCAS1	0.03461514	0.28896921
HSPA5	2242	3225398_HSPA5	0.0346595	0.289210526
OSGEPL1	2243	2591906_OSGEPL1	0.03472685	0.289643335
C5orf28	2244	2855578_C5orf28	0.03477817	0.289942068
BCAS3	2245	3729569_BCAS3	0.03482628	0.290182547
TSFM	2246	3418551_TSFM	0.03483804	0.290182547
MAP3K5	2247	2975867_MAP3K5	0.03493211	0.290836671
KRTAP19-2	2248	3928529_KRTAP19-2	0.03496953	0.290902623
ZC3H7A	2249	3680524_ZC3H7A	0.03497114	0.290902623
TRIM3	2250	3360901_TRIM3	0.03500428	0.291048889
FLVCR2	2251	3544625_FLVCR2	0.03508285	0.291529255
C14orf145	2252	3573933_C14orf145	0.03511225	0.291529255
C6orf204	2253	2971564_C6orf204	0.03512561	0.291529255
TM2D1	2254	2415728_TM2D1	0.03513737	0.291529255
TMUB1	2255	3079369_TMUB1	0.0351502	0.291529255
SMC5	2256	3174224_SMC5	0.03515555	0.291529255
CISD2	2257	2737840_CISD2	0.03522771	0.291996459
CUTC	2258	3260423_CUTC	0.03525551	0.291996459
FLI1	2259	3355733_FLI1	0.03525871	0.291996459
GTF2H2	2260	2813650_GTF2H2	0.03533034	0.292343059
ARNTL	2261	3321150_ARNTL	0.0353437	0.292343059
GLTP	2262	3470964_GLTP	0.03534744	0.292343059
RIOK2	2263	2868283_RIOK2	0.03540304	0.292557421
MGC16169	2264	2780734_MGC16169	0.03540464	0.292557421
SIGLEC10	2265	3869030_SIGLEC10	0.03558531	0.29392053
UBE2E3	2266	3969604_UBE2E3	0.0356099	0.293993822
ZNF187	2267	2900423_ZNF187	0.03564518	0.294155271
