ProbeName	p-value	FCAbsolute	regulation	[Control](raw)	[DMH](raw)	[Control](normalized)	[DMH](normalized)	GenbankAccession	GenomicCoordinates	GeneSymbol	Description	UniGeneID	EntrezGeneID	EnsemblID	TIGRID
A_51_P103179	0.001092473	2.2039032	down	26.77711	25.002228	-0.47595692	-1.6160178	AK034126	chr2:65187639-65187580	Slc38a11	Mus musculus adult male diencephalon cDNA, RIKEN full-length enriched library, clone:9330158F14 product:hypothetical Permeases for amino acids and related compounds, family II containing protein, full insert sequence. [AK034126]	Mm.227703	320106		TC1592049
A_52_P433847	0.000564507	3.7436492	up	143.98454	1091.5955	1.9227902	3.8272355	NM_009514	chr10:75412265-75412324	Vpreb3	Mus musculus pre-B lymphocyte gene 3 (Vpreb3), mRNA [NM_009514]	Mm.333851	22364	ENSMUST00000121151	TC1705768
A_51_P389714	0.000138571	3.7148423	down	4003.6921	2235.1326	6.7571664	4.8638654	NM_001122594	chr8:112468367-112468426	Phlpp2	Mus musculus PH domain and leucine rich repeat protein phosphatase 2 (Phlpp2), mRNA [NM_001122594]	Mm.23494	244650	ENSMUST00000034175	TC1624536
A_51_P439966	0.002886674	2.7195823	down	7809.6353	5943.2944	7.713838	6.270453	NM_010281	chr4:19992975-19993034	Ggh	Mus musculus gamma-glutamyl hydrolase (Ggh), mRNA [NM_010281]	Mm.20461	14590	ENSMUST00000029904	TC1578528
A_51_P395098	0.05653897	1.5847697	up	9165.94	29919.36	7.9385414	8.602815	NM_022310	chr2:34631630-34631689	Hspa5	Mus musculus heat shock protein 5 (Hspa5), transcript variant 2, mRNA [NM_022310]	Mm.330160	14828	ENSMUST00000100171	TC1587481
A_52_P61854	0.011176555	3.4308374	up	161.60515	1042.9142	1.9862117	3.7647724	NM_011989	chr2:29671115-29671174	Slc27a4	Mus musculus solute carrier family 27 (fatty acid transporter), member 4 (Slc27a4), mRNA [NM_011989]	Mm.330113	26569	ENSMUST00000080065	TC1576419
A_52_P117892	0.00681914	2.0282266	down	833.653	848.3801	4.4875774	3.4673586	NM_008802	chr3:19129755-19129696	Pde7a	Mus musculus phosphodiesterase 7A (Pde7a), transcript variant 1, mRNA [NM_008802]	Mm.355614	18583	ENSMUST00000091314	TC1638538
A_52_P498231	0.008254468	2.8449113	up	61.015697	336.2284	0.6235326	2.1319163	NM_011349	chr9:107584259-107584200	Sema3f	Mus musculus sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F (Sema3f), mRNA [NM_011349]	Mm.12903	20350	ENSMUST00000038162	TC1581263
A_51_P148037	0.063553944	2.7232606	up	163.79442	784.7671	1.9046034	3.3499384	NM_177364	chr11:32327606-32327665	Sh3pxd2b	Mus musculus SH3 and PX domains 2B (Sh3pxd2b), mRNA [NM_177364]	Mm.227616	268396	ENSMUST00000038753	TC1641971
A_52_P221824	0.004646828	2.2811546	up	20.623377	94.17759	-0.89243454	0.29732975	NM_144512	chr6:121287577-121287636	Slc6a13	Mus musculus solute carrier family 6 (neurotransmitter transporter, GABA), member 13 (Slc6a13), mRNA [NM_144512]	Mm.258596	14412	ENSMUST00000064580	TC1580120
A_51_P367563	0.005279387	4.9259667	up	93.219025	857.10284	1.1808823	3.4812891	NM_025789	chr17:8139154-8145458	Rsph3a	Mus musculus radial spoke 3A homolog (Chlamydomonas) (Rsph3a), mRNA [NM_025789]	Mm.359991	66832	ENSMUST00000024572	TC1773185
A_51_P191909	0.000134242	2.5885904	up	34.590473	184.12042	-0.111465134	1.2607017	NM_080726	chr14:55098859-55098918	Rem2	Mus musculus rad and gem related GTP binding protein 2 (Rem2), mRNA [NM_080726]	Mm.274727	140743	ENSMUST00000022783	TC1581029
A_52_P108346	0.001288238	1.6067367	up	1641.2543	5419.4824	5.4575715	6.141705	NM_010849	chr15:61821417-61821476	Myc	Mus musculus myelocytomatosis oncogene (Myc), transcript variant 1, mRNA [NM_010849]	Mm.2444	17869	ENSMUST00000022971	TC1574039
A_51_P451275	0.000642477	5.040017	down	373.83948	153.71417	3.3150227	0.9815941	NM_178723	chr2:77249736-77249677	Zfp385b	Mus musculus zinc finger protein 385B (Zfp385b), transcript variant 1, mRNA [NM_178723]	Mm.126649	241494	ENSMUST00000111831	TC1578988
A_51_P252859	0.000384688	3.6141632	up	147.55743	1103.2435	1.9929925	3.8466542	NM_010516	chr3:145310246-145310187	Cyr61	Mus musculus cysteine rich protein 61 (Cyr61), mRNA [NM_010516]	Mm.1231	16007	ENSMUST00000029846	TC1572761
A_52_P354509	0.01288727	1.8778031	up	28.812525	109.07993	-0.40628228	0.50276357	NM_144810	chr1:134200328-134200387	Klhdc8a	Mus musculus kelch domain containing 8A (Klhdc8a), mRNA [NM_144810]	Mm.39723	213417	ENSMUST00000046071	TC1607019
A_52_P475052	0.08036304	1.6705728	down	60.43198	75.601204	0.67989063	-0.060452145	AK020820	chr7:4087909-4087850	Ttyh1	Mus musculus adult retina cDNA, RIKEN full-length enriched library, clone:A930006N11 product:tweety homolog 1 (Drosophila), full insert sequence. [AK020820]	Mm.29729	57776		TC1741871
A_52_P597002	0.06077035	1.7990341	up	20.10141	69.67266	-0.9858179	-0.13859542		chr3:19909387-19909446		BC020105 Hps3 protein {Mus musculus} (exp=-1; wgp=0; cg=0), partial (9%) [TC1614082]				TC1614082
A_52_P671621	0.003596877	2.1396916	up	64.99045	280.18375	0.7697918	1.8671945	NM_023197	chr7:125988012-125987953	2310008H09Rik	Mus musculus RIKEN cDNA 2310008H09 gene (2310008H09Rik), transcript variant 1, mRNA [NM_023197]	Mm.389948	66356	ENSMUST00000126792	TC1577610
A_51_P452153	0.06383506	2.1587434	up	750.64276	2988.75	4.17496	5.285152	NM_027222	chr18:35807246-35807187	2010001M09Rik	Mus musculus RIKEN cDNA 2010001M09 gene (2010001M09Rik), mRNA [NM_027222]	Mm.27252	69816	ENSMUST00000025211	TC1583132
A_51_P166886	0.000353174	3.0932996	down	52132.11	35032.938	10.461285	8.832138	NM_011314	chr7:54009535-54009594	Saa2	Mus musculus serum amyloid A 2 (Saa2), mRNA [NM_011314]	Mm.200941	20209	ENSMUST00000075982	TC1594420
A_52_P71484	0.010850843	1.7828056	up	47.371624	170.91966	0.31600317	1.1501526	NM_021312	chr1:60154443-60154384	Wdr12	Mus musculus WD repeat domain 12 (Wdr12), mRNA [NM_021312]	Mm.281079	57750	ENSMUST00000143342	TC1671764
A_51_P409559	0.028729348	1.648931	down	56.455257	70.4452	0.59765655	-0.12387451	AK043558	chr18:33348510-33348451		Mus musculus 10 days neonate cortex cDNA, RIKEN full-length enriched library, clone:A830007O09 product:inferred: calcium/calmodulin-dependent protein kinase IV, full insert sequence. [AK043558]
A_52_P434924	0.06452334	1.7707334	down	191.14026	219.02301	2.3338165	1.5094695	AK159977	chr3:159575357-159575416	Wls	Mus musculus osteoclast-like cell cDNA, RIKEN full-length enriched library, clone:I420041M04 product:Putative NFkB activating protein homolog [Homo sapiens], full insert sequence. [AK159977]	Mm.6766	68151		TC1592619
A_52_P502141	0.000102763	2.8938098	down	147.05386	105.00655	1.9870144	0.45404434	NM_172637	chr19:36695106-36695165	Hectd2	Mus musculus HECT domain containing 2 (Hectd2), transcript variant 2, mRNA [NM_172637]	Mm.61107	226098	ENSMUST00000139215	TC1579503
A_52_P609109	6.82E-05	4.6438913	up	37.66261	362.06982	0.021208286	2.2365425	NM_145823	chr11:107073551-107073492	Pitpnc1	Mus musculus phosphatidylinositol transfer protein, cytoplasmic 1 (Pitpnc1), mRNA [NM_145823]	Mm.397413	71795	ENSMUST00000059162	TC1582586
A_52_P551154	0.001787101	2.4688916	up	307.09433	1569.5903	3.0500412	4.3539047		chr4:107088863-107088922	Tmem48	transmembrane protein 48 Gene [Source:MGI Symbol;Acc:MGI:1920037] [ENSMUST00000139560]		72787	ENSMUST00000139560	TC1652077
A_51_P429770	0.002812528	1.6814269	up	40.314877	140.87218	0.12531137	0.87499744	NM_010184	chr1:175152924-175152865	Fcer1a	Mus musculus Fc receptor, IgE, high affinity I, alpha polypeptide (Fcer1a), mRNA [NM_010184]	Mm.5266	14125	ENSMUST00000049706	TC1587021
A_52_P301085	0.000685461	1.6968889	up	87.36309	306.58652	1.2341753	1.9970675	NM_178788	chr8:49226475-49226534	Dctd	Mus musculus dCMP deaminase (Dctd), transcript variant 1, mRNA [NM_178788]	Mm.121549	320685	ENSMUST00000033966	TC1577659
A_52_P57719	0.001505183	1.8270751	down	33.11502	37.039646	-0.18152936	-1.0510653	NM_001025572	chr17:66325362-66321675	Ankrd12	Mus musculus ankyrin repeat domain 12 (Ankrd12), mRNA [NM_001025572]	Mm.34706	106585	ENSMUST00000038116	TC1774744
A_51_P393518	2.64E-06	4.8586693	down	147.45634	62.41759	1.9832457	-0.29731545	NM_001024720	chr1:152410493-152410434	Hmcn1	Mus musculus hemicentin 1 (Hmcn1), mRNA [NM_001024720]	Mm.379425	545370	ENSMUST00000074783	TC1604028
A_52_P89099	0.000549249	3.2300274	up	20.911972	138.56155	-0.84386235	0.8476841	NM_001039352	chr19:46159335-46159394	Nolc1	Mus musculus nucleolar and coiled-body phosphoprotein 1 (Nolc1), transcript variant 3, mRNA [NM_001039352]	Mm.402190	70769		TC1673068
A_51_P425798	0.00331112	1.8457655	down	34.550945	38.986637	-0.0971152	-0.9813345	NM_029920	chr5:149125325-149125384	Mtus2	Mus musculus microtubule associated tumor suppressor candidate 2 (Mtus2), mRNA [NM_029920]	Mm.244177	77521	ENSMUST00000085554	TC1584915
A_52_P16756	0.001749699	2.2014506	down	68.92961	65.02193	0.89285785	-0.24559657	AK038425	chr4:41122708-41122767		Mus musculus adult male hypothalamus cDNA, RIKEN full-length enriched library, clone:A230008O06 product:unclassifiable, full insert sequence. [AK038425]	Mm.389540			TC1614209
A_52_P68735	2.57E-05	5.946497	up	27.886919	338.7473	-0.43043408	2.141606	NM_001013829	chr2:122182863-122179919	Shf	Mus musculus Src homology 2 domain containing F (Shf), mRNA [NM_001013829]	Mm.458215	435684	ENSMUST00000110532	TC1699183
A_52_P617512	0.00478942	1.6737531	up	48.316372	164.2809	0.35549513	1.0985819	NM_001081557	chr4:150434133-150434074	Camta1	Mus musculus calmodulin binding transcription activator 1 (Camta1), transcript variant 1, mRNA [NM_001081557]	Mm.318846	100072	ENSMUST00000105668	TC1644339
A_52_P629895	9.96E-05	1.931769	down	51438.074	55064.105	10.438461	9.488539	NM_007409	chr3:137952821-137952880	Adh1	Mus musculus alcohol dehydrogenase 1 (class I) (Adh1), mRNA [NM_007409]	Mm.2409	11522	ENSMUST00000004232	TC1573340
A_52_P42380	0.032377332	2.1904862	up	218.69951	918.4029	2.4471467	3.5783978	NM_201359	chr15:97799407-97799466	Tmem106c	Mus musculus transmembrane protein 106C (Tmem106c), mRNA [NM_201359]	Mm.196630	380967	ENSMUST00000064200	TC1579107
A_51_P337740	0.004160649	5.0600476	down	355.91446	145.19293	3.2286766	0.8895256	NM_032004	chr8:72426918-72426977	Tssk6	Mus musculus testis-specific serine kinase 6 (Tssk6), mRNA [NM_032004]	Mm.432504	83984	ENSMUST00000050373	TC1584744
A_51_P197850	3.05E-05	2.7833548	up	31.445292	180.72528	-0.24193494	1.2348899	NM_011629	chr10:93650999-93653388	Nr2c1	Mus musculus nuclear receptor subfamily 2, group C, member 1 (Nr2c1), mRNA [NM_011629]	Mm.107483	22025	ENSMUST00000099343	TC1582329
A_51_P217395	1.25E-05	3.2677708	down	22552.729	14225.927	9.243587	7.5352798	NM_145474	chr15:82446490-82446431	Cyp2d34	Mus musculus cytochrome P450, family 2, subfamily d, polypeptide 34 (Cyp2d34), mRNA [NM_145474]	Mm.436843	223706	ENSMUST00000109515	TC1586884
A_51_P507602	0.001673903	4.478728	up	178.52052	1704.0026	2.257754	4.420843	NM_139148	chr3:144486375-144486316	Clca4	Mus musculus chloride channel calcium activated 4 (Clca4), mRNA [NM_139148]	Mm.290600	229927	ENSMUST00000029931	TC1589381
A_51_P293087	0.012715846	2.8772976	up	181.04787	991.93427	2.1684182	3.6931326	NM_008606	chr10:75386085-75386026	Mmp11	Mus musculus matrix metallopeptidase 11 (Mmp11), mRNA [NM_008606]	Mm.4561	17385	ENSMUST00000152222	TC1659807
A_51_P257824	0.00973183	2.2679222	down	114.55493	103.358116	1.6124377	0.43106666	AK033267	chr10:57738367-57738426	Gcc2	Mus musculus 15 days embryo male testis cDNA, RIKEN full-length enriched library, clone:8030479H22 product:unclassifiable, full insert sequence. [AK033267]	Mm.25531	70297		TC1611882
A_52_P494622	0.011512038	2.5563426	up	32.32248	167.83504	-0.2259674	1.1281137	NM_013613	chr2:56960758-56960699	Nr4a2	Mus musculus nuclear receptor subfamily 4, group A, member 2 (Nr4a2), transcript variant 1, mRNA [NM_013613]	Mm.3507	18227	ENSMUST00000067024	TC1598298
A_51_P364168	0.001388405	1.8372245	up	375.08267	1428.2964	3.3389843	4.216512	AF064984	chr19:3584930-3584870	Lrp5	Mus musculus low-density lipoprotein receptor-related protein 5 (Lrp5) mRNA, complete cds. [AF064984]	Mm.274581	16973
A_51_P384831	0.000173557	1.6775881	up	106.68667	369.0033	1.5204288	2.2668173	NM_134164	chr19:4447439-4447380	Syt12	Mus musculus synaptotagmin XII (Syt12), mRNA [NM_134164]	Mm.262270	171180	ENSMUST00000059295	TC1582189
A_52_P257590	0.000618595	2.6937976	up	228.78035	1250.2716	2.5955007	4.025142	NM_009372	chr17:71194497-71194438	Tgif1	Mus musculus TGFB-induced factor homeobox 1 (Tgif1), transcript variant 2, mRNA [NM_009372]	Mm.101034	21815	ENSMUST00000127719	TC1637895
A_52_P87964	0.007406916	1.8816469	up	237.52608	899.02954	2.6389163	3.5509121	NM_183423	chr3:129597769-129597828	Pla2g12a	Mus musculus phospholipase A2, group XIIA (Pla2g12a), transcript variant 2, mRNA [NM_183423]	Mm.151951	66350	ENSMUST00000029629	TC1593309
A_52_P408757	0.027233215	3.0038178	up	106.16684	578.3811	1.3281912	2.9149885	NM_010188	chr1:172984188-172984129	Fcgr3	Mus musculus Fc receptor, IgG, low affinity III (Fcgr3), mRNA [NM_010188]	Mm.22119	14131	ENSMUST00000027964	TC1620445
A_52_P247462	0.00046452	3.0031736	down	41.758713	28.630121	0.15844505	-1.4280429	NM_177351	chr9:54794279-54794338	Agphd1	Mus musculus aminoglycoside phosphotransferase domain containing 1 (Agphd1), mRNA [NM_177351]	Mm.259334	235386	ENSMUST00000039742	NP_726236
A_51_P160870	0.001181261	1.8559643	up	975.3176	3761.1946	4.720809	5.612978	NM_194054	chr11:29641530-29642295	Rtn4	Mus musculus reticulon 4 (Rtn4), transcript variant 1, mRNA [NM_194054]	Mm.192580	68585	ENSMUST00000102843	TC1758758
A_51_P487999	0.07635506	1.7264758	up	307.89966	1071.132	3.0168116	3.8046417	NM_028232	chr17:53815496-53815437	Sgol1	Mus musculus shugoshin-like 1 (S. pombe) (Sgol1), mRNA [NM_028232]	Mm.153202	72415	ENSMUST00000024736	TC1578833
A_51_P314907	0.04083118	1.7283976	up	246.3097	874.7984	2.7170944	3.5065296	NM_013726	chr5:8397548-8397489	Dbf4	Mus musculus DBF4 homolog (S. cerevisiae) (Dbf4), mRNA [NM_013726]	Mm.292470	27214	ENSMUST00000002368	TC1578417
A_51_P274992	1.33E-05	4.2558174	up	71.14754	625.55054	0.93446255	3.0238988	NM_026578	chr3:129532317-129532258	Gar1	Mus musculus GAR1 ribonucleoprotein homolog (yeast) (Gar1), mRNA [NM_026578]	Mm.24873	68147	ENSMUST00000149071	TC1775923
A_51_P254811	0.002078139	2.0028849	up	223.62291	927.9782	2.594488	3.5965674	NM_008446	chrX:97922126-97922185	Kif4	Mus musculus kinesin family member 4 (Kif4), mRNA [NM_008446]	Mm.383091	16571	ENSMUST00000048962	TC1576875
A_51_P251915	0.008797733	1.6005343	up	17.619131	58.907734	-1.0751468	-0.39659324	NM_153134	chr7:25319568-25319627	Irgq	Mus musculus immunity-related GTPase family, Q (Irgq), mRNA [NM_153134]	Mm.41108	210146	ENSMUST00000049020	TC1582186
A_51_P207550	0.020640165	2.5152454	up	147.52417	706.39667	1.873301	3.2040002	NM_023196	chr3:129581844-129591848	Pla2g12a	Mus musculus phospholipase A2, group XIIA (Pla2g12a), transcript variant 1, mRNA [NM_023196]	Mm.151951	66350	ENSMUST00000029629	TC1580570
A_52_P200458	0.002417521	1.7268693	down	1446.1246	1733.7656	5.287634	4.499475	NM_010242	chr9:14553283-14553224	Fut4	Mus musculus fucosyltransferase 4 (Fut4), mRNA [NM_010242]	Mm.63450	14345		TC1585571
A_51_P371311	0.000381741	1.7923335	up	182.97896	672.54926	2.2911496	3.1329887	NM_018861	chr11:20203507-20203448	Slc1a4	Mus musculus solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 (Slc1a4), mRNA [NM_018861]	Mm.6379	55963	ENSMUST00000004634	TC1574431
A_51_P501002	0.000410625	3.0224528	down	41.27887	28.343744	0.15497129	-1.4407486	AK017575	chr1:78591754-78591695	5730419F03Rik	Mus musculus 8 days embryo whole body cDNA, RIKEN full-length enriched library, clone:5730419F03 product:unclassifiable, full insert sequence. [AK017575]	Mm.462998	70537		NP_741061
A_52_P319161	5.76E-06	5.682853	up	275.4363	3223.2952	2.885718	5.3923335	NM_019641	chr4:134026685-134026744	Stmn1	Mus musculus stathmin 1 (Stmn1), mRNA [NM_019641]	Mm.378957	16765	ENSMUST00000127279	TC1706289
A_51_P253117	4.80E-05	1.7313808	down	2677.095	3201.5325	6.1764083	5.3844852	NM_178362	chr19:40369382-40369323	Sorbs1	Mus musculus sorbin and SH3 domain containing 1 (Sorbs1), transcript variant 2, mRNA [NM_178362]	Mm.210815	20411	ENSMUST00000025973	TC1590256
A_51_P335716	0.00214939	6.30093	up	59.981556	714.2358	0.563931	3.2194958	NM_018743	chr8:24290259-24289932	Agpat6	Mus musculus 1-acylglycerol-3-phosphate O-acyltransferase 6 (lysophosphatidic acid acyltransferase, zeta) (Agpat6), mRNA [NM_018743]	Mm.200898	102247	ENSMUST00000033949	NP_1287038
A_52_P62444	0.000360179	3.646776	down	463.22012	258.42966	3.6152294	1.7486078	NM_013681	chr6:115226390-115226449	Syn2	Mus musculus synapsin II (Syn2), transcript variant IIb, mRNA [NM_013681]	Mm.441431	20965		TC1578866
A_52_P467389	0.0050358	4.8230624	up	28.645422	258.24985	-0.5196829	1.7502664	NM_023044	chr19:10931798-10932148	Slc15a3	Mus musculus solute carrier family 15, member 3 (Slc15a3), mRNA [NM_023044]	Mm.479645	65221	ENSMUST00000025646	TC1584165
A_52_P288614	0.0039414	4.0488324	up	36.738804	297.5384	-0.09170564	1.9258003	NM_025936	chr11:35634605-35633429	Rars	Mus musculus arginyl-tRNA synthetase (Rars), mRNA [NM_025936]	Mm.284906	104458	ENSMUST00000018992	TC1687690
A_51_P239766	0.000335412	2.679142	down	3196.1523	2459.3074	6.424703	5.002932	NM_019676	chr9:118980797-118980738	Plcd1	Mus musculus phospholipase C, delta 1 (Plcd1), mRNA [NM_019676]	Mm.23963	18799	ENSMUST00000010804	NP_748655
A_52_P591017	0.028605841	1.6237288	up	138.76001	464.56152	1.8985509	2.5978615	NM_011627	chr9:85739295-85739354	Tpbg	Mus musculus trophoblast glycoprotein (Tpbg), transcript variant 1, mRNA [NM_011627]	Mm.432513	21983	ENSMUST00000006559	TC1591161
A_52_P340669	0.000103761	3.86926	up	96.03794	771.9297	1.3762616	3.3283193	NM_010800	chr5:144955175-144955234	Bhlha15	Mus musculus basic helix-loop-helix family, member a15 (Bhlha15), mRNA [NM_010800]	Mm.386767	17341	ENSMUST00000060747	TC1608058
A_51_P155234	0.000545168	4.045421	down	2445.8376	1210.6154	5.997139	3.980849	NM_009760	chr7:146083136-146083077	Bnip3	Mus musculus BCL2/adenovirus E1B interacting protein 3 (Bnip3), nuclear gene encoding mitochondrial protein, mRNA [NM_009760]	Mm.378890	12176	ENSMUST00000106112	TC1572744
A_51_P134801	0.001244479	1.797594	down	686.6795	791.1751	4.206963	3.3608959	NM_001025572	chr17:66336089-66336030	Ankrd12	Mus musculus ankyrin repeat domain 12 (Ankrd12), mRNA [NM_001025572]	Mm.34706	106585	ENSMUST00000038116	TC1658175
A_51_P341349	3.40E-05	2.1741	up	96.44834	434.59348	1.38172	2.5021381	NM_024433	chr4:88826213-88826272	Mtap	Mus musculus methylthioadenosine phosphorylase (Mtap), mRNA [NM_024433]	Mm.28500	66902	ENSMUST00000058030	TC1575102
A_52_P109740	0.002848034	1.7435483	up	13.834255	49.982117	-1.4210472	-0.61902094		chr1:193543586-193543645
A_51_P246066	0.061666004	1.8769288	up	122.90577	440.2714	1.6105806	2.5189545	NM_029612	chr1:174408455-174408514	Slamf9	Mus musculus SLAM family member 9 (Slamf9), mRNA [NM_029612]	Mm.150050	98365	ENSMUST00000027830	TC1585704
A_52_P407968	0.019745037	1.5575687	down	112.533424	147.68733	1.5745301	0.93523437	AK006263	chr16:58507589-58507530		Putative uncharacterized protein Fragment  [Source:UniProtKB/TrEMBL;Acc:Q9CVW3] [ENSMUST00000023427]	Mm.212742		ENSMUST00000023427	TC1645934
A_51_P465211	0.000536859	2.6596665	down	39330.027	30304.955	10.035885	8.6246395	NM_026323	chr2:164393935-164393994	Wfdc2	Mus musculus WAP four-disulfide core domain 2 (Wfdc2), mRNA [NM_026323]	Mm.27289	67701	ENSMUST00000109343	TC1579380
A_52_P154971	0.000161164	1.5529102	down	220.4044	293.7493	2.573456	1.9384817	NM_011978	chr2:126413550-126413609	Slc27a2	Mus musculus solute carrier family 27 (fatty acid transporter), member 2 (Slc27a2), mRNA [NM_011978]	Mm.290044	26458	ENSMUST00000099438	TC1714436
A_52_P681310	0.001533398	3.318076	up	223.72424	1475.3053	2.5352838	4.2656307	NM_011113	chr7:25260569-25260628	Plaur	Mus musculus plasminogen activator, urokinase receptor (Plaur), mRNA [NM_011113]	Mm.1359	18793	ENSMUST00000002284	TC1581513
A_52_P301079	0.09517468	2.220392	up	30.067602	125.66266	-0.4407381	0.71007633	NM_027629	chr7:107418883-107418942	Pgm2l1	Mus musculus phosphoglucomutase 2-like 1 (Pgm2l1), mRNA [NM_027629]	Mm.440524	70974	ENSMUST00000054436	NP_731429
A_51_P492366	0.012226292	2.4230375	up	134.7187	635.0236	1.7734054	3.0502222	NM_007557	chr2:172695341-172695282	Bmp7	Mus musculus bone morphogenetic protein 7 (Bmp7), mRNA [NM_007557]	Mm.595	12162	ENSMUST00000009143	TC1581559
A_51_P279163	0.002647745	2.0435336	up	1137.4843	4730.248	4.914658	5.945724	NM_172285	chr8:120158980-120159037	Plcg2	Mus musculus phospholipase C, gamma 2 (Plcg2), mRNA [NM_172285]	Mm.192699	234779	ENSMUST00000081232	TC1575936
A_51_P401451	0.001855299	2.778799	up	31.573685	181.74048	-0.23895216	1.2355094	NM_009862	chr16:18794880-18793399	Cdc45	Mus musculus cell division cycle 45 homolog (S. cerevisiae) (Cdc45), transcript variant 1, mRNA [NM_009862]	Mm.1248	12544	ENSMUST00000115586	TC1577345
A_52_P131559	0.01132643	2.1294858	up	195.35956	821.37305	2.330753	3.4212582	NM_009275	chr9:103092294-103092235	Srprb	Mus musculus signal recognition particle receptor, B subunit (Srprb), mRNA [NM_009275]	Mm.273053	20818	ENSMUST00000035157	TC1584144
A_51_P162326	0.002698768	2.1417582	up	430.1068	1855.2852	3.4980652	4.596861	XM_001478408	chrX:23738598-23738657	Gm5933	PREDICTED: Mus musculus similar to LOC635138 protein (LOC546271), mRNA [XM_001478408]	Mm.380163	546271		TC1577869
A_52_P482897	0.07587675	1.5718299	up	209.00768	680.6586	2.478293	3.130738	NM_009704	chr5:91570090-91570149	Areg	Mus musculus amphiregulin (Areg), mRNA [NM_009704]	Mm.8039	11839	ENSMUST00000031325	TC1587328
A_51_P114941	0.020208834	4.0219364	down	4925.8364	2311.2336	6.9164424	4.908552	NM_007819	chr5:138335377-138335318	Cyp3a13	Mus musculus cytochrome P450, family 3, subfamily a, polypeptide 13 (Cyp3a13), mRNA [NM_007819]	Mm.289886	13113		TC1585038
A_52_P482888	0.00371109	2.0742166	up	18.056963	77.35404	-1.042153	0.010413487	NM_001163513	chr14:24957489-24956433	Dlg5	Mus musculus discs, large homolog 5 (Drosophila) (Dlg5), transcript variant 1, mRNA [NM_001163513]	Mm.68971	71228	ENSMUST00000090398	TC1587091
A_52_P244702	0.00012675	4.555266	up	139.3519	1294.6997	1.8847514	4.0722866	NM_009331	chr11:52066173-52066114	Tcf7	Mus musculus transcription factor 7, T-cell specific (Tcf7), mRNA [NM_009331]	Mm.31630	21414	ENSMUST00000072425	TC1581742
A_52_P635388	0.007927508	1.8823463	up	78.69817	300.48328	1.0519563	1.9644884	AB026047	chr19:011664591-011664532	Ms4a6d	Mus musculus mRNA for MS4A11, complete cds. [AB026047]	Mm.290390	68774		TC1747847
A_51_P186265	0.000151467	2.6692514	down	44.326458	34.122387	0.24866407	-1.1677712	AK170747	chr4:98892455-98892514	Atg4c	Mus musculus NOD-derived CD11c +ve dendritic cells cDNA, RIKEN full-length enriched library, clone:F630118G04 product:APG4 (ATG4) autophagy-related homolog C (S. cerevisiae), full insert sequence. [AK170747]	Mm.241663	242557
A_51_P400581	0.010756652	2.95766	up	21.098448	128.72923	-0.84188455	0.7225717	NM_023210	chr3:95740981-95741040	Anp32e	Mus musculus acidic (leucine-rich) nuclear phosphoprotein 32 family, member E (Anp32e), mRNA [NM_023210]	Mm.218657	66471	ENSMUST00000015893	TC1647982
A_52_P139399	2.59E-06	2.867022	up	325.9727	1934.2223	3.1374652	4.657018	NM_146171	chr6:125118728-125118669	Ncapd2	Mus musculus non-SMC condensin I complex, subunit D2 (Ncapd2), mRNA [NM_146171]	Mm.257590	68298	ENSMUST00000112291	TC1624754
A_51_P108408	6.72E-05	2.9136438	up	275.95547	1645.9066	2.8811123	4.423937	NM_007563	chr6:34437912-34454291	Bpgm	Mus musculus 2,3-bisphosphoglycerate mutase (Bpgm), mRNA [NM_007563]	Mm.282863	12183	ENSMUST00000045372	TC1742482
A_52_P153700	0.03375037	1.7030027	up	198.54622	695.66425	2.4063723	3.174453	NM_153412	chr16:45747435-45747376	Phldb2	Mus musculus pleckstrin homology-like domain, family B, member 2 (Phldb2), mRNA [NM_153412]	Mm.211477	208177	ENSMUST00000131003	TC1621081
A_52_P367745	0.011006156	3.5205257	up	538.71075	3552.5515	3.7182243	5.534015	NM_007383	chr5:115560946-115560887	Acads	Mus musculus acyl-Coenzyme A dehydrogenase, short chain (Acads), nuclear gene encoding mitochondrial protein, mRNA [NM_007383]	Mm.18759	11409	ENSMUST00000150291	TC1771810
A_52_P486702	3.18E-05	6.808952	up	115.595345	1606.0371	1.6169643	4.384397	NM_013716	chr11:55312117-55312967	G3bp1	Mus musculus Ras-GTPase-activating protein SH3-domain binding protein 1 (G3bp1), mRNA [NM_013716]	Mm.380129	27041	ENSMUST00000018727	TC1577633
A_51_P208472	0.016655598	2.1602519	up	50.24066	222.33168	0.40260682	1.5138063	NM_029901	chr13:4583075-4585609	Akr1c21	Mus musculus aldo-keto reductase family 1, member C21 (Akr1c21), mRNA [NM_029901]	Mm.27085	77337	ENSMUST00000021628	TC1575431
A_51_P257832	0.005393661	2.5793731	up	43.86028	223.61018	0.1754276	1.542448	NM_009479	chr7:140889411-140889352	Uros	Mus musculus uroporphyrinogen III synthase (Uros), mRNA [NM_009479]	Mm.3160	22276	ENSMUST00000106144	TC1714118
A_51_P364714	0.001261454	3.615439	up	34.7886	260.9173	-0.099600635	1.7545701	NM_172203	chrX:130627641-130627582	Nox1	Mus musculus NADPH oxidase 1 (Nox1), mRNA [NM_172203]	Mm.233865	237038	ENSMUST00000113273	TC1598894
