ProbeName	p-value	FCAbsolute	regulation	[Control](raw)	[DMH](raw)	[Control](normalized)	[DMH](normalized)	GenbankAccession	GenomicCoordinates	GeneSymbol	Description	UniGeneID	EntrezGeneID	EnsemblID	TIGRID
A_51_P283759	0.07393482	3.0861123	down	111.33689	88.72339	1.5844083	-0.041382313	M57999	chr3:135247771-135247710	Nfkb1	Mouse transcription factor NF-kappa-B DNA binding subunit mRNA, complete cds. [M57999]	Mm.256765	18033
A_51_P494361	9.06E-05	1.63208	down	6088.9155	7674.715	7.3522515	6.6455398	NM_175341	chr14:120828398-120828457	Mbnl2	Mus musculus muscleblind-like 2 (Mbnl2), transcript variant 1, mRNA [NM_175341]	Mm.238266	105559	ENSMUST00000088418	TC1667465
A_51_P106799	0.000638174	3.3063233	down	16290.253	10186.968	8.779257	7.054029	NM_011146	chr6:115440213-115440272	Pparg	Mus musculus peroxisome proliferator activated receptor gamma (Pparg), transcript variant 2, mRNA [NM_011146]	Mm.3020	19016	ENSMUST00000000450	TC1584275
A_52_P302915	0.000680998	5.1501265	down	91.51844	35.902264	1.2572732	-1.1073346		chr5:27245583-27245524
A_52_P208665	0.021652985	2.08681	down	1476.7457	1438.798	5.2916994	4.2304	NM_028108	chr16:44162181-44162240	Naa50	Mus musculus N(alpha)-acetyltransferase 50, NatE catalytic subunit (Naa50), mRNA [NM_028108]	Mm.278726	72117		TC1577601
A_51_P289862	0.005901181	2.416588	down	6695.557	5519.765	7.4394684	6.1664968	NM_001081155	chr4:137285605-137285664	Rap1gap	Mus musculus Rap1 GTPase-activating protein (Rap1gap), mRNA [NM_001081155]	Mm.180763	110351	ENSMUST00000063471	TC1660620
A_51_P411707	0.023132341	1.6898043	down	29.57297	35.959442	-0.34695688	-1.103813	NM_133761	chr14:31336047-31336106	Dcp1a	Mus musculus DCP1 decapping enzyme homolog A (S. cerevisiae) (Dcp1a), mRNA [NM_133761]	Mm.28733	75901	ENSMUST00000022535	TC1576910
A_51_P123017	0.001091884	3.4968677	down	3819.6094	2250.6067	6.681078	4.875015	NM_011818	chr6:86641973-86641914	Gmcl1	Mus musculus germ cell-less homolog 1 (Drosophila) (Gmcl1), mRNA [NM_011818]	Mm.321452	23885	ENSMUST00000001185	TC1576321
A_51_P460459	0.036829755	3.833921	down	338.70834	158.71248	2.9843113	1.0454907	AK155135	chr6:50150287-50150228	Dfna5	Mus musculus NOD-derived CD11c +ve dendritic cells cDNA, RIKEN full-length enriched library, clone:F630203F04 product:Nonsyndromic hearing impairment protein 5 homolog [Mus musculus], full insert sequence. [AK155135]	Mm.478422	54722		TC1585331
A_51_P406253	0.000143328	2.5113733	down	9031.285	7360.3022	7.913584	6.585108	NM_008100	chr2:62312744-62312685	Gcg	Mus musculus glucagon (Gcg), mRNA [NM_008100]	Mm.45494	14526	ENSMUST00000102733	TC1574634
A_52_P463346	0.000323094	2.6858892	down	6685.7397	5158.4224	7.4978004	6.0724006	NM_012032	chr2:163449145-163449086	Serinc3	Mus musculus serine incorporator 3 (Serinc3), mRNA [NM_012032]	Mm.218473	26943	ENSMUST00000017851	TC1573778
A_51_P456237	0.00011047	2.604913	down	76512.94	60971.754	11.014782	9.633547	NM_008210	chr1:182732836-182732777	H3f3a	Mus musculus H3 histone, family 3A (H3f3a), mRNA [NM_008210]	Mm.315189	15078		TC1728836
A_52_P272915	9.11E-05	2.8715546	down	1026.4451	741.46124	4.795651	3.273819	NM_177342	chr19:47157794-47157853	Taf5	Mus musculus TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor (Taf5), mRNA [NM_177342]	Mm.301522	226182		TC1581724
A_51_P308279	0.019230254	1.8737714	down	46.39587	51.6485	0.3188119	-0.5871331	NM_173868	chr1:6823756-6832275	St18	Mus musculus sdownpression of tumorigenicity 18 (St18), mRNA [NM_173868]	Mm.234612	240690	ENSMUST00000151281	TC1579346
A_52_P619820	0.001811131	1.6939499	down	5256.4097	6462.987	7.1491623	6.388771	NM_001033225	chr4:33332677-33332618	Pnrc1	Mus musculus proline-rich nuclear receptor coactivator 1 (Pnrc1), mRNA [NM_001033225]	Mm.27769	108767	ENSMUST00000049357	TC1575642
A_51_P237514	0.003561926	1.6905767	down	6685.0845	8194.793	7.4966526	6.739137	NM_025437	chrX:155823495-155823554	Eif1ax	Mus musculus eukaryotic translation initiation factor 1A, Y-linked (Eif1ay), mRNA [NM_025437]	Mm.294623	66235	ENSMUST00000087143	TC1572940
A_51_P403388	0.00012906	2.264896	down	14605.556	13357.946	8.624467	7.445022	NM_009949	chr4:107576610-107576571	Cpt2	Mus musculus carnitine palmitoyltransferase 2 (Cpt2), nuclear gene encoding mitochondrial protein, mRNA [NM_009949]	Mm.307620	12896	ENSMUST00000106721	TC1574910
A_52_P340073	0.00035991	2.1448712	down	2195.744	2121.6838	5.891674	4.790783	NM_010111	chr8:8618236-8618177	Efnb2	Mus musculus ephrin B2 (Efnb2), mRNA [NM_010111]	Mm.209813	13642	ENSMUST00000001319	TC1628729
A_52_P105147	9.21E-06	2.4491432	down	839.75775	709.72125	4.5011034	3.2088263	NM_177798	chr10:116507300-116507241	Frs2	Mus musculus fibroblast growth factor receptor substrate 2 (Frs2), mRNA [NM_177798]	Mm.135965	327826	ENSMUST00000020381	TC1580972
A_51_P294979	0.08322818	2.1350448	down	21550.432	18179.54	8.983444	7.889178	NM_013602	chr8:96704011-96704070	Mt1	Mus musculus metallothionein 1 (Mt1), mRNA [NM_013602]	Mm.192991	17748	ENSMUST00000062980	TC1589649
A_51_P427505	0.000985274	1.7497623	down	1333.9198	1581.664	5.1733932	4.3662343	NM_025673	chr15:12279503-12279562	Golph3	Mus musculus golgi phosphoprotein 3 (Golph3), mRNA [NM_025673]	Mm.250936	66629	ENSMUST00000059680	TC1574349
A_52_P981587	0.002646563	2.8156068	down	6096.4497	4465.3105	7.354488	5.861042	C80049	chr15:077591166-077591225		C80049 C80049 Mouse 3.5-dpc blastocyst cDNA Mus musculus cDNA clone J0075G08 3 similar to R.norvegicus mRNA for parathyroid hormone regulated, mRNA sequence [C80049]				TC1673862
A_52_P246992	0.00281781	2.0718038	down	223.50935	221.54468	2.5788574	1.52797	NR_015490	chr3:95190612-95190553	4930558C23Rik	Mus musculus RIKEN cDNA 4930558C23 gene (4930558C23Rik), non-coding RNA [NR_015490]	Mm.75066	67654		TC1604406
A_51_P431827	0.000894997	4.704916	down	454.16672	194.27057	3.5691135	1.3349446	NM_020253	chr19:6532047-6532106	Nrxn2	Mus musculus neurexin II (Nrxn2), mRNA [NM_020253]	Mm.329616	18190	ENSMUST00000113461	TC1582533
A_51_P214251	0.000346995	2.815018	down	240.01753	176.75319	2.6981728	1.2050287	NM_001167818	chr19:33242836-33212730	Rnls	Mus musculus renalase, FAD-dependent amine oxidase (Rnls), transcript variant 1, mRNA [NM_001167818]	Mm.204591	67795	ENSMUST00000096114	TC1584897
A_52_P185059	0.000457468	2.8155928	down	86.45654	62.641003	1.1991674	-0.29427132	AK004111	chr7:29941625-29941684		Mus musculus 18-day embryo whole body cDNA, RIKEN full-length enriched library, clone:1110035H17 product:hypothetical protein, full insert sequence. [AK004111]	Mm.260890		ENSMUST00000053062	TC1665066
A_51_P397296	0.000165863	2.0565186	down	4053.6575	4070.4626	6.7711005	5.7308965	NM_028584	chr8:112477142-112477083	Marveld3	Mus musculus MARVEL (membrane-associating) domain containing 3 (Marveld3), transcript variant 1, mRNA [NM_028584]	Mm.86833	73608	ENSMUST00000051430	TC1584380
A_51_P224771	0.000263281	1.9679234	down	6049.697	6322.0605	7.342321	6.365647	NM_172608	chr15:79191307-79191248	Tmem184b	Mus musculus transmembrane protein 184b (Tmem184b), mRNA [NM_172608]	Mm.323358	223693	ENSMUST00000074991	TC1575012
A_51_P324303	0.007357879	1.9830889	down	1034.5165	1076.2573	4.7796426	3.7918932	NM_153789	chr13:45506979-45507038	Mylip	Mus musculus myosin regulatory light chain interacting protein (Mylip), transcript variant 1, mRNA [NM_153789]	Mm.212855	218203	ENSMUST00000038275	TC1592256
A_51_P285779	0.007772123	2.4874063	down	184.06798	152.3279	2.2811615	0.96651936	NM_028386	chr5:112814665-112814606	Asphd2	Mus musculus aspartate beta-hydroxylase domain containing 2 (Asphd2), mRNA [NM_028386]	Mm.151745	72898	ENSMUST00000031291	TC1582431
A_51_P136888	0.001114205	3.7246878	down	5475.5137	3021.7207	7.1982827	5.301163	NM_009029	chr14:73595467-73595408	Rb1	Mus musculus retinoblastoma 1 (Rb1), mRNA [NM_009029]	Mm.273862	19645	ENSMUST00000022701	TC1577332
A_51_P158584	0.001938449	1.6318996	down	680.951	853.7185	4.183516	3.4769638	NM_020032	chr19:45626917-45626858	Poll	Mus musculus polymerase (DNA directed), lambda (Poll), mRNA [NM_020032]	Mm.46509	56626	ENSMUST00000026239	TC1581790
A_52_P185266	0.021445746	1.5148335	down	2596.0315	3552.3499	6.1310043	5.531845	NM_007684	chr13:81931126-81935691	Cetn3	Mus musculus centrin 3 (Cetn3), mRNA [NM_007684]	Mm.12481	12626	ENSMUST00000022009	TC1716605
A_51_P367395	0.002454779	2.2875144	down	3321.8079	2924.2158	6.445751	5.2519703	NM_138583	chr16:18301164-18301105	D16H22S680E	Mus musculus DNA segment, Chr 16, human D22S680E, expressed (D16H22S680E), mRNA [NM_138583]	Mm.265990	27883	ENSMUST00000115628	TC1577778
A_52_P195246	0.001653191	2.4877017	down	119.51657	98.69186	1.6740861	0.35927263	NM_177775	chr9:99210836-99210777	Esyt3	Mus musculus extended synaptotagmin-like protein 3 (Esyt3), mRNA [NM_177775]	Mm.258310	272636	ENSMUST00000042158	TC1584431
A_52_P566741	0.000458734	2.6178741	down	7338.84	5848.643	7.633293	6.2448974	NM_009333	chr19:56007586-56007645	Tcf7l2	Mus musculus transcription factor 7-like 2, T-cell specific, HMG-box (Tcf7l2), transcript variant 3, mRNA [NM_009333]	Mm.139815	21416	ENSMUST00000111662	NP_579898
A_51_P124467	0.000395503	1.666518	down	2432.8613	3013.0193	6.033367	5.2965302	NM_027498	chr9:46032205-46032264	Sik3	Mus musculus SIK family kinase 3 (Sik3), mRNA [NM_027498]	Mm.219459	70661	ENSMUST00000078669	TC1578880
A_52_P1165006	0.000443897	2.0081384	down	43.708923	45.035336	0.23479176	-0.77106684		chr2:025633632-025633343
A_51_P505907	1.49E-05	3.755318	down	211.55913	116.75015	2.5158877	0.60695267	NM_013775	chr12:106392958-106393017	Tcl1b2	Mus musculus T-cell leukemia/lymphoma 1B, 2 (Tcl1b2), mRNA [NM_013775]	Mm.103653	27381	ENSMUST00000142230	TC1603748
A_52_P576818	0.022888286	1.5376891	down	40.216618	53.001984	0.08595896	-0.5348048	XM_001477890	chr1:37243958-37244446		Putative uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q9D5X0] [ENSMUST00000027289]	Mm.148848		ENSMUST00000027289	TC1586567
A_52_P134041	0.012255549	3.4532912	down	85.026115	53.924946	1.1883794	-0.5995925	AK017327	chr11:76016014-76015955		Mus musculus 6 days neonate head cDNA, RIKEN full-length enriched library, clone:5430420K21 product:hypothetical protein, full insert sequence. [AK017327]				TC1595584
A_51_P440399	0.000129293	2.1088097	down	9826.972	9673.54	8.054252	6.977823	NM_012060	chrX:70931784-70931725	Bcap31	Mus musculus B-cell receptor-associated protein 31 (Bcap31), mRNA [NM_012060]	Mm.17	27061	ENSMUST00000002091	TC1572369
A_51_P149373	0.000430624	1.9445407	down	776.3201	827.3974	4.384501	3.4250715	NM_028149	chr11:97944055-97943996	Fbxl20	Mus musculus F-box and leucine-rich repeat protein 20 (Fbxl20), mRNA [NM_028149]	Mm.218350	72194	ENSMUST00000103143	TC1776674
A_51_P197213	0.002996531	2.0483415	down	5049.8325	5076.3823	7.070089	6.0356326	NM_025802	chr7:148645930-148645989	Pnpla2	Mus musculus patatin-like phospholipase domain containing 2 (Pnpla2), transcript variant 2, mRNA [NM_025802]	Mm.29998	66853	ENSMUST00000026583	NP_967370
A_52_P253136	3.54E-05	2.1982176	down	188.55302	176.7856	2.34179	1.2054557	NM_172054	chr1:38042616-38042557	Txndc9	Mus musculus thioredoxin domain containing 9 (Txndc9), mRNA [NM_172054]	Mm.28438	98258		TC1572715
A_51_P257119	0.004117542	1.7581145	down	935.8328	1104.7445	4.6617866	3.8477576	NM_029736	chr8:81257629-81257688	Slc10a7	Mus musculus solute carrier family 10 (sodium/bile acid cotransporter family), member 7 (Slc10a7), mRNA [NM_029736]	Mm.334631	76775	ENSMUST00000034111	TC1625049
A_52_P574685	0.000323807	2.0304005	down	82.99643	84.82519	1.1658794	0.14411497	AK036758	chrX:12320194-12320135	Med14	Mus musculus adult female vagina cDNA, RIKEN full-length enriched library, clone:9930001L01 product:cofactor required for Sp1 transcriptional activation subunit 2 (150 kDa), full insert sequence. [AK036758]	Mm.459412	26896
A_51_P159573	0.0113529	2.2654479	down	78.163025	67.95957	1.0040413	-0.17575502	NM_001011819	chr11:58645374-58645433	Olfr312	Mus musculus olfactory receptor 312 (Olfr312), mRNA [NM_001011819]	Mm.377273	258065	ENSMUST00000078217	TC1600242
A_51_P189051	0.05959	2.0905447	down	148.28166	155.84981	1.9993161	0.9354372	NM_026814	chr11:120411418-120411359	Dysfip1	Mus musculus dysferlin interacting protein 1 (Dysfip1), mRNA [NM_026814]	Mm.46477	68701	ENSMUST00000026121	TC1585103
A_52_P196476	0.02265727	2.2774773	down	955.45483	812.3579	4.5864043	3.3989677	NM_001146161	chr15:100223406-100223347	Slc11a2	Mus musculus solute carrier family 11 (proton-codownled divalent metal ion transporters), member 2 (Slc11a2), transcript variant 1, mRNA [NM_001146161]	Mm.234608	18174	ENSMUST00000138843	TC1580405
A_51_P277718	0.006808781	1.948057	down	923.4367	985.39886	4.639199	3.677163	NM_007683	chr5:86445276-86442526	Cenpc1	Mus musculus centromere protein C1 (Cenpc1), mRNA [NM_007683]	Mm.4649	12617	ENSMUST00000031170	TC1587331
A_52_P145237	8.25E-05	2.2976494	down	661.7265	597.44244	4.159908	2.9597492	AK031113	chrX:155825045-155825104	Eif1ax	eukaryotic translation initiation factor 1A, Y-linked Gene [Source:MGI Symbol;Acc:MGI:1913485] [ENSMUST00000087143]	Mm.294623	66235	ENSMUST00000087143	TC1572940
A_51_P489086	0.000528655	1.9699754	down	1533.0472	1614.6763	5.3741417	4.395964	NM_001163564	chr8:69414255-69414314	Naf1	Mus musculus nuclear assembly factor 1 homolog (S. cerevisiae) (Naf1), mRNA [NM_001163564]	Mm.334561	234344	ENSMUST00000118009	TC1632851
A_51_P406454	0.000614988	2.851665	down	11687.294	8479.657	8.300652	6.788847	NM_008349	chr16:91425892-91425951	Il10rb	Mus musculus interleukin 10 receptor, beta (Il10rb), mRNA [NM_008349]	Mm.4154	16155	ENSMUST00000156133	TC1577442
A_51_P364788	0.000917319	4.0432587	down	101.56726	52.827724	1.4526963	-0.56282204	NM_030679	chr11:67022830-67023932	Myh1	Mus musculus myosin, heavy polypeptide 1, skeletal muscle, adult (Myh1), mRNA [NM_030679]	Mm.422801	17879	ENSMUST00000018637	TC1585446
A_51_P339268	0.038645837	1.9099617	down	611.18286	681.9737	4.025104	3.0915604	NM_133672	chr10:61918326-61918267	Vps26a	Mus musculus vacuolar protein sorting 26 homolog A (yeast) (Vps26a), transcript variant 1, mRNA [NM_133672]	Mm.260703	30930	ENSMUST00000105447	TC1592011
A_52_P575874	0.031233564	2.2972236	down	90.85381	78.934265	1.2421113	0.042220116	AK163649	chr2:23054122-23054181	Yme1l1	YME1-like 1 (S. cerevisiae) Gene [Source:MGI Symbol;Acc:MGI:1351651] [ENSMUST00000028117]	Mm.23335	27377	ENSMUST00000028117
A_51_P116023	0.02548637	1.7769479	down	36.980946	43.050007	-0.016405901	-0.84580725	NM_027543	chrX:148781004-148780945	Gpr173	Mus musculus G-protein codownled receptor 173 (Gpr173), mRNA [NM_027543]	Mm.158445	70771	ENSMUST00000070316	TC1590592
A_52_P17146	8.44E-05	2.089528	down	2242.9756	2222.2646	5.918045	4.854868	NM_009758	chr14:35224398-35224339	Bmpr1a	Mus musculus bone morphogenetic protein receptor, type 1A (Bmpr1a), mRNA [NM_009758]	Mm.237825	12166	ENSMUST00000049005	TC1669064
A_51_P301636	0.001116911	2.0759668	down	2965.5427	2900.8958	6.2961326	5.242349	NM_001109685	chr4:141695278-141695219	9030409G11Rik	Mus musculus RIKEN cDNA 9030409G11 gene (9030409G11Rik), transcript variant 3, mRNA [NM_001109685]	Mm.255986	71529	ENSMUST00000129032	TC1579461
A_52_P558988	0.016269539	1.5269186	down	38.263493	52.09408	0.043303967	-0.5673192	NM_001080707	chr2:73194678-73191775	Gpr155	Mus musculus G protein-codownled receptor 155 (Gpr155), mRNA [NM_001080707]	Mm.241098	68526	ENSMUST00000048504	TC1621593
A_51_P148494	0.001448352	3.6501124	down	3717.9558	2091.048	6.6371856	4.7692447	NM_029788	chr11:86309517-86309576	Rnft1	Mus musculus ring finger protein, transmembrane 1 (Rnft1), mRNA [NM_029788]	Mm.262707	76892	ENSMUST00000020827	TC1574572
A_52_P82247	0.002017361	2.791188	down	12946.378	9561.124	8.443194	6.962315	NM_007808	chr6:50514581-50514522	Cycs	Mus musculus cytochrome c, somatic (Cycs), nuclear gene encoding mitochondrial protein, mRNA [NM_007808]	Mm.35389	13063	ENSMUST00000073080	TC1573177
A_52_P481182	0.004607288	3.4354498	down	2010.2477	1184.7986	5.730723	3.950224	NM_023377	chr7:90790202-90790261	Stard5	Mus musculus StAR-related lipid transfer (START) domain containing 5 (Stard5), mRNA [NM_023377]	Mm.357953	170460	ENSMUST00000075418	TC1576191
A_52_P54439	0.03602737	7.4316373	down	410.81772	157.17494	3.4739056	0.58022547	NM_010878	chr9:100395624-100395565	Nck1	Mus musculus non-catalytic region of tyrosine kinase adaptor protein 1 (Nck1), mRNA [NM_010878]	Mm.181485	17973	ENSMUST00000035050	TC1578812
A_51_P494686	0.00220645	1.6274205	down	1382.3926	1762.1309	5.223993	4.5214057	NM_145937	chr6:108057132-108057073	Sumf1	Mus musculus sulfatase modifying factor 1 (Sumf1), mRNA [NM_145937]	Mm.439876	58911	ENSMUST00000032191	TC1579157
A_51_P450278	0.001294315	2.0706081	down	2391.0671	2396.166	6.0151534	4.965099	NM_027237	chr19:4496987-4496928	2010003K11Rik	Mus musculus RIKEN cDNA 2010003K11 gene (2010003K11Rik), mRNA [NM_027237]	Mm.282978	69861	ENSMUST00000048482	TC1585178
A_51_P282930	0.000631661	4.074764	down	2312.8445	1142.8668	5.9210362	3.8943198	NM_011281	chr3:94201609-94201668	Rorc	Mus musculus RAR-related orphan receptor gamma (Rorc), mRNA [NM_011281]	Mm.4372	19885	ENSMUST00000029795	TC1582154
A_51_P392242	1.65E-05	2.0103285	down	583.23206	597.30133	3.9696083	2.962177	NM_007912	chr11:16787385-16787444	Egfr	Mus musculus epidermal growth factor receptor (Egfr), transcript variant 2, mRNA [NM_007912]	Mm.8534	13649	ENSMUST00000102884	TC1586294
A_52_P466701	7.08E-05	2.1164207	down	6279.308	6109.647	7.397779	6.3161526	NM_026928	chr7:147285592-147285533	1810014F10Rik	Mus musculus RIKEN cDNA 1810014F10 gene (1810014F10Rik), mRNA [NM_026928]	Mm.41915	69064	ENSMUST00000026539	NP_955216
A_51_P300297	0.004767127	2.7744997	down	1853.2906	1366.1002	5.62764	4.155412	NM_026075	chr13:105628341-105628400	Sfrs12ip1	Mus musculus SFRS12-interacting protein 1 (Sfrs12ip1), mRNA [NM_026075]	Mm.125465	67288	ENSMUST00000156105	TC1579411
A_52_P599680	1.54E-05	9.427349	down	370.96432	81.68108	3.3208973	0.08404525	NM_053198	chr19:60913464-60913405	Sfxn4	Mus musculus sideroflexin 4 (Sfxn4), mRNA [NM_053198]	Mm.48179	94281	ENSMUST00000080806	TC1634542
A_52_P132791	0.00851791	2.0101268	down	60.780853	63.667053	0.71694785	-0.29033867	NM_001025373	chr17:22129714-22129773	4930432O21Rik	Mus musculus RIKEN cDNA 4930432O21 gene (4930432O21Rik), mRNA [NM_001025373]	Mm.26540	74670	ENSMUST00000091879	TC1583369
A_52_P423978	0.000464036	1.7515482	down	326.41046	385.33	3.1332862	2.3246555	NM_013844	chr5:139047914-139047855	Zfp68	Mus musculus zinc finger protein 68 (Zfp68), transcript variant 1, mRNA [NM_013844]	Mm.27575	24135	ENSMUST00000063262	TC1584603
A_52_P497424	7.93E-05	5.0996485	down	180.3528	73.3389	2.28361	-0.06678772	AF004109	chr11:116457407-116457466		arylalkylamine N-acetyltransferase Gene [Source:MGI Symbol;Acc:MGI:1328365] [ENSMUST00000021159]	Mm.42233		ENSMUST00000021159	TC1776634
A_52_P432787	0.000159565	1.6871103	down	1175.663	1436.2059	4.982248	4.2276936	NM_026794	chr9:121621691-121621750	Deb1	Mus musculus differentially expressed in B16F10 1 (Deb1), mRNA [NM_026794]	Mm.24848	26901	ENSMUST00000068330	TC1603490
A_52_P67463	0.000408847	2.99493	down	327.7045	226.84802	3.146722	1.5641998	AK140938	chr7:80684767-80684708	1810026B05Rik	Mus musculus 16 days embryo head cDNA, RIKEN full-length enriched library, clone:C130076G01 product:unclassifiable, full insert sequence. [AK140938]	Mm.34539	69170		NP_743795
A_51_P233153	0.000103952	3.8177884	down	1428.35	778.60297	5.272193	3.3394558	NM_153163	chr6:23213379-23213320	Cadps2	Mus musculus Ca2+-dependent activator protein for secretion 2 (Cadps2), mRNA [NM_153163]	Mm.478120	320405	ENSMUST00000115361	NP_800577
A_52_P125324	0.023723189	1.5438663	down	26.113283	35.075344	-0.5136549	-1.1402026	NM_177306	chr10:51449470-51449529	Rfx6	Mus musculus regulatory factor X, 6 (Rfx6), transcript variant 2, mRNA [NM_177306]	Mm.109190	320995	ENSMUST00000122922	TC1592271
A_51_P469951	0.000420004	2.1267686	down	482.8716	470.55392	3.7055728	2.6169097	NM_080448	chr6:112668298-112668239	Srgap3	Mus musculus SLIT-ROBO Rho GTPase activating protein 3 (Srgap3), mRNA [NM_080448]	Mm.236401	259302	ENSMUST00000088373	TC1652574
A_51_P214449	0.012699169	1.5563437	down	2873.0186	3853.5989	6.2792726	5.641112	NM_023127	chr15:36105211-36106547	Polr2k	Mus musculus polymerase (RNA) II (DNA directed) polypeptide K (Polr2k), transcript variant 2, mRNA [NM_023127]	Mm.27375	17749	ENSMUST00000057177	TC1579759
A_51_P370470	0.003258772	1.9311107	down	539.1467	579.08	3.8626397	2.9132087	NM_030013	chr1:60444156-60444215	Cyp20a1	Mus musculus cytochrome P450, family 20, subfamily A, polypeptide 1 (Cyp20a1), mRNA [NM_030013]	Mm.197640	77951	ENSMUST00000060608	TC1583606
