Probe Set ID	Unigene(Avadis)	Gene Title	Gene Symbol	Fold change	p-value
223433_at	Hs.83313	chromosome 7 open reading frame 36	C7orf36	-3.3465915	0.013729312
207294_at	Hs.405348	angiotensin II receptor, type 2	AGTR2	-3.359756	0.025620868
223553_s_at	Hs.153343	docking protein 3	DOK3	-3.3698642	0.002879416
215342_s_at	Hs.495391	RAB GTPase activating protein 1-like	RABGAP1L	-3.401363	0.0465671
58780_s_at	Hs.35125	hypothetical protein FLJ10357	FLJ10357	-3.4315898	0.023213645
218501_at	Hs.476402	Rho guanine nucleotide exchange factor (GEF) 3	ARHGEF3	-3.4323945	0.003618348
219183_s_at	Hs.170944	pleckstrin homology, Sec7 and coiled-coil domains 4	PSCD4	-3.4486942	0.0074136
1567044_s_at	Hs.407368	Chromosome 19 open reading frame 13	C19orf13	-3.4559755	0.009001692
206014_at	Hs.259831	actin-like 6B	ACTL6B	-3.4685576	0.03342954
242918_at	Hs.319334	Nuclear autoantigenic sperm protein (histone-binding)	NASP	-3.4731495	0.034930106
224393_s_at	Hs.209577	cat eye syndrome chromosome region, candidate 6 /// cat eye syndrome chromosome region, candidate 6	CECR6	-3.4772074	0.041724794
243495_s_at	Hs.463375	KIAA0924 protein	KIAA0924	-3.4789805	0.023862623
224973_at	Hs.10784	family with sequence similarity 46, member A	FAM46A	-3.4804454	0.047960676
225803_at	Hs.403933	F-box protein 32	FBXO32	-3.5544987	0.04190052
214198_s_at	Hs.517357	DiGeorge syndrome critical region gene 2	DGCR2	-3.5778625	0.002690096
227678_at	Hs.61188	Ku70-binding protein 3	KUB3	-3.5924456	0.004944854
242474_s_at	Hs.58633	hypothetical protein LOC203547	LOC203547	-3.592542	0.043570694
206443_at	Hs.494178	RAR-related orphan receptor B	RORB	-3.6212056	0.003332325
57715_at	Hs.241545	family with sequence similarity 26, member B	FAM26B	-3.622154	0.001466124
229337_at	Hs.524085	ubiquitin specific protease 2	USP2	-3.6227741	0.013231686
222172_at	Hs.509113	neuronal PAS domain protein 3	NPAS3	-3.6379879	0.04267637
57082_at	Hs.184482	LDL receptor adaptor protein	ARH	-3.6756854	0.004875139
207446_at	Hs.366986	toll-like receptor 6	TLR6	-3.6924436	0.018953843
227798_at	Hs.519005	SMAD, mothers against DPP homolog 1 (Drosophila)	SMAD1	-3.7157276	0.006696391
208121_s_at	Hs.160871	protein tyrosine phosphatase, receptor type, O /// protein tyrosine phosphatase, receptor type, O	PTPRO	-3.7178621	0.011131233
222697_s_at	Hs.477115	abhydrolase domain containing 10	ABHD10	-3.7185507	0.03604815
222749_at	Hs.404089	suppressor of fused homolog (Drosophila)	SUFU	-3.7371671	0.011492903
226985_at	Hs.412406	FYVE, RhoGEF and PH domain containing 5	FGD5	-3.7534726	0.047482926
231504_at	Hs.100743	hypothetical protein BC015395	LOC130940	-3.788764	0.047894746
1563881_at	Hs.476636	Hypothetical protein LOC151878	LOC151878	-3.8136456	0.002601273
238813_at	Hs.522666	Aminolevulinate, delta-, synthase 2 (sideroblastic/hypochromic anemia)	ALAS2	-3.8149827	0.029204492
219378_at	Hs.512914	NMDA receptor regulated 1-like	NARG1L	-3.8650064	0.003847948
1556096_s_at	Hs.443456	unc-13 homolog C (C. elegans)	UNC13C	-3.8679886	0.03975255
1569929_at	Hs.200716	Methyl CpG binding protein 2 (Rett syndrome)	MECP2	-3.888048	0.022597503
240586_at	Hs.283949	Enamelin	ENAM	-3.892428	0.04492689
1561728_a_at	Hs.131037	hypothetical gene supported by AK093266	LOC400238	-3.9703925	0.025827747
1565830_at	Hs.458418	KIAA1731 protein	KIAA1731	-3.9834628	0.020871868
222922_at	Hs.523899	potassium voltage-gated channel, Isk-related family, member 3	KCNE3	-4.0251536	0.0495762
213848_at	Hs.3843	Dual specificity phosphatase 7	DUSP7	-4.038627	0.01571228
219369_s_at	Hs.278815	OTU domain, ubiquitin aldehyde binding 2	OTUB2	-4.1775064	0.013462962
1558755_x_at	Hs.515149	hypothetical protein LOC284390	LOC284390	-4.185575	0.041400112
227002_at	Hs.143878	chromosome 9 open reading frame 59	C9orf59	-4.2623005	0.009722064
209864_at	Hs.140720	frequently rearranged in advanced T-cell lymphomas 2	FRAT2	-4.3961453	0.001232502
225727_at	Hs.546414	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1	PLEKHH1	-4.3979483	0.049716342
226673_at	Hs.306412	SH2 domain containing 3C	SH2D3C	-4.4029126	0.007629563
207606_s_at	Hs.499264	Rho GTPase activating protein 12	ARHGAP12	-4.407124	9.60045E-05
1569873_at	Hs.440959	Lipase-like, ab-hydrolase domain containing 1	LIPL1	-4.464487	0.025827084
225167_at	Hs.439488	FERM domain containing 4A	FRMD4A	-4.4691324	0.028814016
235916_at	Hs.135978	yippee-like 4 (Drosophila)	YPEL4	-4.4983797	0.018746832
206712_at	Hs.170904	growth hormone regulated TBC protein 1	GRTP1	-4.5298996	0.006178321
217259_at	Hs.343873	Myotubularin related protein 7	MTMR7	-4.5812716	0.008528389
234379_at	Hs.415048	fms-related tyrosine kinase 4	FLT4	-4.6246376	0.021411695
216469_at	Hs.452082	similar to PRED65	LOC392345	-4.6605124	0.01497413
244097_at	Hs.445757	Complement component (3d/Epstein Barr virus) receptor 2	CR2	-4.7362995	0.000578717
1554588_a_at	Hs.447659	hypothetical protein FLJ30990	FLJ30990	-4.796416	0.015998803
229116_at	Hs.546344	Connector enhancer of kinase suppressor of Ras 2	CNKSR2	-4.85283	0.046623744
215108_x_at	Hs.460789	trinucleotide repeat containing 9	TNRC9	-4.853402	0.02909487
209262_s_at	Hs.466148	nuclear receptor subfamily 2, group F, member 6	NR2F6	-4.86657	0.007884046
1558796_a_at	Hs.520217	LOC441157	LOC441157	-4.9098625	0.03985517
218589_at	Hs.123464	purinergic receptor P2Y, G-protein coupled, 5	P2RY5	-4.9414215	0.001100186
1552553_a_at	Hs.546417	caspase recruitment domain family, member 12	CARD12	-5.0998626	0.002283731
223412_at	Hs.63841	kelch repeat and BTB (POZ) domain containing 7	KBTBD7	-5.1081767	0.030366937
1553193_at	Hs.333348	zinc finger protein 441	ZNF441	-5.1112227	0.001174668
229603_at	Hs.400698	hypothetical protein FLJ35630	FLJ35630	-5.1133847	0.040257514
227764_at	Hs.21929	hypothetical protein MGC52057	MGC52057	-5.347679	0.014751951
234583_at	Hs.148909	Cell adhesion molecule with homology to L1CAM (close homolog of L1)	CHL1	-5.408821	0.016160395
202286_s_at	Hs.23582	tumor-associated calcium signal transducer 2	TACSTD2	-5.584463	0.025256319
226847_at	Hs.9914	follistatin	FST	-5.621604	0.025090119
220988_s_at	Hs.171929	C1q and tumor necrosis factor related protein 3 /// C1q and tumor necrosis factor related protein 3	C1QTNF3	-5.6908345	0.011039288
224073_at	Hs.534461	hypothetical protein FLJ20464	FLJ20464	-6.4245987	0.047229707
220321_s_at	Hs.21081	hypothetical protein FLJ13646	FLJ13646	-6.482989	0.03808007
204689_at	Hs.118651	hematopoietically expressed homeobox	HHEX	-6.8948603	0.000634284
238983_at	Hs.479612	hypothetical protein FLJ14001	FLJ14001	-7.0277944	0.04059425
1556942_at	Hs.372492	KIAA1126 protein	KIAA1126	-7.2528124	0.003373356
1564318_at	Hs.436896	polymerase (RNA) III (DNA directed) polypeptide A, 155kDa	POLR3A	-7.332771	0.012351005
239043_at	Hs.76561	zinc finger protein 404	ZNF404	-7.4279404	0.04135061
204011_at	Hs.18676	sprouty homolog 2 (Drosophila)	SPRY2	-7.7178884	0.00756273
244163_at	Hs.252451	Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A	SEMA3A	-7.864996	0.003047945
237282_s_at	Hs.184993	A kinase (PRKA) anchor protein 14	AKAP14	-8.389072	0.002431033
219932_at	Hs.49765	solute carrier family 27 (fatty acid transporter), member 6	SLC27A6	-9.537267	0.000213368
209996_x_at	Hs.491148	pericentriolar material 1	PCM1	-11.157574	0.02257397
