Ref Seq	Gene Symbol	Regulation	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_assignment
NM_006622	PLK2	up	2858023	0.806626386	9.399653418	5.350015538	5.48241E-06	0.002093161	3.978938237	NM_006622 // PLK2 // polo-like kinase 2 (Drosophila) // 5q12.1-q13.2 // 10769 /// ENST00000274289 // PLK2 // polo-like kinase 2 (Drosophila) // 5q12.1-q13.2 // 10769 /// AF059617 // PLK2 // polo-like kinase 2 (Drosophila) // 5q12.1-q13.2 // 10769
NM_000765	CYP3A7	up	3063463	0.38090599	4.824366738	5.255717999	7.30277E-06	0.002732404	3.714399109	NM_000765 // CYP3A7 // cytochrome P450, family 3, subfamily A, polypeptide 7 // 7q21-q22.1 // 1551 /// ENST00000336374 // CYP3A7 // cytochrome P450, family 3, subfamily A, polypeptide 7 // 7q21-q22.1 // 1551 /// D00408 // CYP3A7 // cytochrome P450, family 3, subfamily A, polypeptide 7 // 7q21-q22.1 // 1551 /// ENST00000292414 // CYP3A7 // cytochrome P450, family 3, subfamily A, polypeptide 7 // 7q21-q22.1 // 1551
NM_030919	FAM83D	down	3884892	-0.894000908	8.507340678	-5.244337821	7.55973E-06	0.002773086	3.682489348	NM_030919 // FAM83D // family with sequence similarity 83, member D // 20q11.22-q12 // 81610 /// ENST00000217429 // FAM83D // family with sequence similarity 83, member D // 20q11.22-q12 // 81610 /// AK095660 // FAM83D // family with sequence similarity 83, member D // 20q11.22-q12 // 81610
NM_015655	ZNF337	up	3902081	0.312122127	7.72650547	5.204897259	8.52198E-06	0.003065946	3.571930943	NM_015655 // ZNF337 // zinc finger protein 337 // 20p11.21 // 26152 /// ENST00000376436 // ZNF337 // zinc finger protein 337 // 20p11.21 // 26152 /// ENST00000252979 // ZNF337 // zinc finger protein 337 // 20p11.21 // 26152 /// ENST00000376412 // ZNF337 // zinc finger protein 337 // 20p11.21 // 26152 /// AK125455 // ZNF337 // zinc finger protein 337 // 20p11.21 // 26152
NM_003670	BHLHB2	up	2608725	0.493656507	8.720132712	5.161051079	9.73542E-06	0.003409975	3.449088172	NM_003670 // BHLHB2 // basic helix-loop-helix domain containing, class B, 2 // 3p26 // 8553 /// ENST00000256495 // BHLHB2 // basic helix-loop-helix domain containing, class B, 2 // 3p26 // 8553 /// AB004066 // BHLHB2 // basic helix-loop-helix domain containing, class B, 2 // 3p26 // 8553
NM_198215	FAM13C1	up	3290649	0.559693851	6.371637057	5.157437793	9.84278E-06	0.003409975	3.438968286	NM_198215 // FAM13C1 // family with sequence similarity 13, member C1 // 10q21.1 // 220965 /// NM_001001971 // FAM13C1 // family with sequence similarity 13, member C1 // 10q21.1 // 220965 /// ENST00000373868 // FAM13C1 // family with sequence similarity 13, member C1 // 10q21.1 // 220965 /// ENST00000373867 // FAM13C1 // family with sequence similarity 13, member C1 // 10q21.1 // 220965 /// BC036453 // FAM13C1 // family with sequence similarity 13, member C1 // 10q21.1 // 220965 /// ENST00000277705 // FAM13C1 // family with sequence similarity 13, member C1 // 10q21.1 // 220965
NM_022767	ISG20L1	up	3607232	0.373497875	8.691943801	5.148192889	1.01228E-05	0.003443238	3.413078158	NM_022767 // ISG20L1 // interferon stimulated exonuclease gene 20kDa-like 1 // 15q26.1 // 64782 /// ENST00000332810 // ISG20L1 // interferon stimulated exonuclease gene 20kDa-like 1 // 15q26.1 // 64782 /// BC020988 // ISG20L1 // interferon stimulated exonuclease gene 20kDa-like 1 // 15q26.1 // 64782 /// AF327352 // ISG20L1 // interferon stimulated exonuclease gene 20kDa-like 1 // 15q26.1 // 64782 /// ENST00000379231 // ISG20L1 // interferon stimulated exonuclease gene 20kDa-like 1 // 15q26.1 // 64782 /// AB209323 // ISG20L1 // interferon stimulated exonuclease gene 20kDa-like 1 // 15q26.1 // 64782
BC064697	KIAA0247	up	3542145	0.303394227	8.485316307	5.141473386	1.03314E-05	0.003451413	3.394262629	BC064697 // KIAA0247 // KIAA0247 // 14q24.1 // 9766 /// ENST00000342745 // KIAA0247 // KIAA0247 // 14q24.1 // 9766 /// AK127083 // LOC100130542 // hypothetical protein LOC100130542 // 14q24.1 // 100130542
NM_000043	FAS	up	3257098	0.548586077	10.15605172	5.086348067	1.22115E-05	0.003949047	3.239981521	NM_000043 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// NM_152872 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// NM_152871 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// NM_152873 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// NM_152874 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// NM_152875 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// NM_152877 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// NM_152876 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// ENST00000355740 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// ENST00000355279 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// ENST00000357339 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// ENST00000313771 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// ENST00000371857 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// ENST00000350062 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// ENST00000341057 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// ENST00000352159 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// BC012479 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// ENST00000371860 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355 /// ENST00000371875 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355
NM_014278	HSPA4L	up	2742935	1.020441019	7.54900097	5.08469077	1.2273E-05	0.003949047	3.235345449	NM_014278 // HSPA4L // heat shock 70kDa protein 4-like // 4q28 // 22824 /// ENST00000296464 // HSPA4L // heat shock 70kDa protein 4-like // 4q28 // 22824 /// BC040560 // HSPA4L // heat shock 70kDa protein 4-like // 4q28 // 22824
NM_001188	BAK1	up	2950753	0.342381325	8.801942015	5.079853849	1.24542E-05	0.003949047	3.221815586	NM_001188 // BAK1 // BCL2-antagonist/killer 1 // 6p21.3 // 578 /// ENST00000374467 // BAK1 // BCL2-antagonist/killer 1 // 6p21.3 // 578 /// BC004431 // BAK1 // BCL2-antagonist/killer 1 // 6p21.3 // 578 /// ENST00000360661 // BAK1 // BCL2-antagonist/killer 1 // 6p21.3 // 578 /// ENST00000374460 // BAK1 // BCL2-antagonist/killer 1 // 6p21.3 // 578
NM_000593	TAP1	up	2950214	0.280778658	9.063932799	5.065443867	1.30102E-05	0.004056581	3.181515046	NM_000593 // TAP1 // transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) // 6p21.3 // 6890 /// ENST00000354258 // TAP1 // transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) // 6p21.3 // 6890 /// ENST00000383115 // TAP1 // transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) // 6p21.3 // 6890 /// ENST00000383235 // TAP1 // transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) // 6p21.3 // 6890 /// BC014081 // TAP1 // transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) // 6p21.3 // 6890
NM_201555	FHL2	up	2568687	0.330775657	9.919074487	5.045312961	1.38284E-05	0.004241019	3.125233246	NM_201555 // FHL2 // four and a half LIM domains 2 // 2q12-q14 // 2274 /// NM_001450 // FHL2 // four and a half LIM domains 2 // 2q12-q14 // 2274 /// NM_201557 // FHL2 // four and a half LIM domains 2 // 2q12-q14 // 2274 /// NM_001039492 // FHL2 // four and a half LIM domains 2 // 2q12-q14 // 2274 /// ENST00000393352 // FHL2 // four and a half LIM domains 2 // 2q12-q14 // 2274 /// ENST00000322142 // FHL2 // four and a half LIM domains 2 // 2q12-q14 // 2274 /// ENST00000344213 // FHL2 // four and a half LIM domains 2 // 2q12-q14 // 2274 /// ENST00000358129 // FHL2 // four and a half LIM domains 2 // 2q12-q14 // 2274 /// BC012742 // FHL2 // four and a half LIM domains 2 // 2q12-q14 // 2274 /// ENST00000393353 // FHL2 // four and a half LIM domains 2 // 2q12-q14 // 2274 /// ENST00000336660 // FHL2 // four and a half LIM domains 2 // 2q12-q14 // 2274
NM_152640	DCP1B	up	3440192	0.443238726	8.06855258	4.980133145	1.68448E-05	0.005082783	2.943164062	NM_152640 // DCP1B // DCP1 decapping enzyme homolog B (S. cerevisiae) // 12p13.33 // 196513 /// ENST00000280665 // DCP1B // DCP1 decapping enzyme homolog B (S. cerevisiae) // 12p13.33 // 196513 /// AY146652 // DCP1B // DCP1 decapping enzyme homolog B (S. cerevisiae) // 12p13.33 // 196513
NM_147188	FBXO22	up	3602526	0.378493549	9.001881107	4.887042635	2.23173E-05	0.006627168	2.683612783	NM_147188 // FBXO22 // F-box protein 22 // 15q24.2 // 26263 /// NM_012170 // FBXO22 // F-box protein 22 // 15q24.2 // 26263 /// ENST00000308275 // FBXO22 // F-box protein 22 // 15q24.2 // 26263 /// BC041691 // FBXO22 // F-box protein 22 // 15q24.2 // 26263
NM_018101	CDCA8	down	2330773	-0.974529185	8.115978127	-4.868389848	2.36096E-05	0.00690138	2.631682311	NM_018101 // CDCA8 // cell division cycle associated 8 // 1p34.3 // 55143 /// ENST00000373055 // CDCA8 // cell division cycle associated 8 // 1p34.3 // 55143 /// ENST00000327331 // CDCA8 // cell division cycle associated 8 // 1p34.3 // 55143 /// BC001651 // CDCA8 // cell division cycle associated 8 // 1p34.3 // 55143
NM_015550	OSBPL3	up	3041875	0.436478312	9.553548284	4.836322748	2.60069E-05	0.0074852	2.54247067	NM_015550 // OSBPL3 // oxysterol binding protein-like 3 // 7p15 // 26031 /// NM_145320 // OSBPL3 // oxysterol binding protein-like 3 // 7p15 // 26031 /// NM_145321 // OSBPL3 // oxysterol binding protein-like 3 // 7p15 // 26031 /// NM_145322 // OSBPL3 // oxysterol binding protein-like 3 // 7p15 // 26031 /// ENST00000313367 // OSBPL3 // oxysterol binding protein-like 3 // 7p15 // 26031 /// ENST00000352860 // OSBPL3 // oxysterol binding protein-like 3 // 7p15 // 26031 /// ENST00000353930 // OSBPL3 // oxysterol binding protein-like 3 // 7p15 // 26031 /// ENST00000396431 // OSBPL3 // oxysterol binding protein-like 3 // 7p15 // 26031 /// ENST00000396429 // OSBPL3 // oxysterol binding protein-like 3 // 7p15 // 26031 /// AF392444 // OSBPL3 // oxysterol binding protein-like 3 // 7p15 // 26031
NM_003869	CES2	up	3664982	0.324476808	8.6997571	4.797047456	2.92739E-05	0.008297828	2.433323666	NM_003869 // CES2 // carboxylesterase 2 (intestine, liver) // 16q22.1 // 8824 /// NM_198061 // CES2 // carboxylesterase 2 (intestine, liver) // 16q22.1 // 8824 /// ENST00000317091 // CES2 // carboxylesterase 2 (intestine, liver) // 16q22.1 // 8824 /// AK095522 // CES2 // carboxylesterase 2 (intestine, liver) // 16q22.1 // 8824
NM_006693	CPSF4	up	3014764	0.313693312	8.772095667	4.79099783	2.9812E-05	0.008324236	2.416523662	NM_006693 // CPSF4 // cleavage and polyadenylation specific factor 4, 30kDa // 7q22.1 // 10898 /// NM_001081559 // CPSF4 // cleavage and polyadenylation specific factor 4, 30kDa // 7q22.1 // 10898 /// ENST00000292476 // CPSF4 // cleavage and polyadenylation specific factor 4, 30kDa // 7q22.1 // 10898 /// U79569 // CPSF4 // cleavage and polyadenylation specific factor 4, 30kDa // 7q22.1 // 10898
NM_024661	CCDC51	up	2673257	0.336834664	7.085558133	4.760056608	3.27213E-05	0.009002194	2.330651317	NM_024661 // CCDC51 // coiled-coil domain containing 51 // 3p21.31 // 79714 /// ENST00000395694 // CCDC51 // coiled-coil domain containing 51 // 3p21.31 // 79714 /// ENST00000395696 // CCDC51 // coiled-coil domain containing 51 // 3p21.31 // 79714 /// BC011993 // CCDC51 // coiled-coil domain containing 51 // 3p21.31 // 79714 /// ENST00000296441 // CCDC51 // coiled-coil domain containing 51 // 3p21.31 // 79714
NM_013376	SERTAD1	up	3862640	0.334857644	8.680239886	4.744774095	3.42601E-05	0.009288966	2.288270428	NM_013376 // SERTAD1 // SERTA domain containing 1 // 19q13.1-q13.2 // 29950 /// ENST00000357949 // SERTAD1 // SERTA domain containing 1 // 19q13.1-q13.2 // 29950 /// AK074652 // SERTAD1 // SERTA domain containing 1 // 19q13.1-q13.2 // 29950
NM_017633	FAM46A	up	2962383	0.362223285	10.22253746	4.667249926	4.324E-05	0.011411342	2.073643788	NM_017633 // FAM46A // family with sequence similarity 46, member A // 6q14 // 55603 /// ENST00000320172 // FAM46A // family with sequence similarity 46, member A // 6q14 // 55603 /// AF350451 // FAM46A // family with sequence similarity 46, member A // 6q14 // 55603 /// ENST00000369754 // FAM46A // family with sequence similarity 46, member A // 6q14 // 55603 /// ENST00000369756 // FAM46A // family with sequence similarity 46, member A // 6q14 // 55603 /// ENST00000237194 // LOC100131508 // PRO2122 // 6q14.1 // 100131508
NM_018410	HJURP	down	2604254	-0.982263464	8.71250131	-4.662946245	4.38016E-05	0.011411342	2.061747486	NM_018410 // HJURP // Holliday junction recognition protein // 2q37.1 // 55355 /// ENST00000373395 // HJURP // Holliday junction recognition protein // 2q37.1 // 55355 /// AB101211 // HJURP // Holliday junction recognition protein // 2q37.1 // 55355
NM_022470	ZMAT3	up	2706791	0.486412095	10.02635124	4.662061797	4.39179E-05	0.011411342	2.059302933	NM_022470 // ZMAT3 // zinc finger, matrin type 3 // 3q26.3-q27 // 64393 /// NM_152240 // ZMAT3 // zinc finger, matrin type 3 // 3q26.3-q27 // 64393 /// ENST00000311417 // ZMAT3 // zinc finger, matrin type 3 // 3q26.3-q27 // 64393 /// AK122768 // ZMAT3 // zinc finger, matrin type 3 // 3q26.3-q27 // 64393
NM_001200	BMP2	up	3875423	0.337836705	7.397833911	4.656306763	4.46822E-05	0.011450895	2.043398505	NM_001200 // BMP2 // bone morphogenetic protein 2 // 20p12 // 650 /// ENST00000378827 // BMP2 // bone morphogenetic protein 2 // 20p12 // 650
NM_017769	KIAA1333	down	3530982	-0.899126899	7.749244179	-4.606427828	5.18815E-05	0.013116205	1.905710939	NM_017769 // KIAA1333 // KIAA1333 // 14q12 // 55632 /// ENST00000206595 // KIAA1333 // KIAA1333 // 14q12 // 55632 /// BC000973 // KIAA1333 // KIAA1333 // 14q12 // 55632
NM_001100420	C21orf91	up	3926138	0.598383573	7.476782067	4.584489021	5.54001E-05	0.013818998	1.845242141	NM_001100420 // C21orf91 // chromosome 21 open reading frame 91 // 21q21.1 // 54149 /// NM_017447 // C21orf91 // chromosome 21 open reading frame 91 // 21q21.1 // 54149 /// NM_001100421 // C21orf91 // chromosome 21 open reading frame 91 // 21q21.1 // 54149 /// ENST00000284881 // C21orf91 // chromosome 21 open reading frame 91 // 21q21.1 // 54149 /// ENST00000400559 // C21orf91 // chromosome 21 open reading frame 91 // 21q21.1 // 54149 /// ENST00000400558 // C21orf91 // chromosome 21 open reading frame 91 // 21q21.1 // 54149 /// BC015468 // C21orf91 // chromosome 21 open reading frame 91 // 21q21.1 // 54149 /// AY063452 // D21S2089E // D21S2089E // 21q21.1 // 246312
NM_031217	KIF18A	down	3367338	-1.263407301	7.081248841	-4.545256233	6.22891E-05	0.015183899	1.737253681	NM_031217 // KIF18A // kinesin family member 18A // 11p14.1 // 81930 /// ENST00000263181 // KIF18A // kinesin family member 18A // 11p14.1 // 81930 /// AY791349 // KIF18A // kinesin family member 18A // 11p14.1 // 81930
NM_005030	PLK1	down	3653072	-1.158794801	9.698155201	-4.544149759	6.24952E-05	0.015183899	1.734210911	NM_005030 // PLK1 // polo-like kinase 1 (Drosophila) // 16p12.1 // 5347 /// ENST00000300093 // PLK1 // polo-like kinase 1 (Drosophila) // 16p12.1 // 5347 /// ENST00000330792 // PLK1 // polo-like kinase 1 (Drosophila) // 16p12.1 // 5347 /// AB209179 // PLK1 // polo-like kinase 1 (Drosophila) // 16p12.1 // 5347
NM_001123385	BCOR	down	4005392	-0.306294441	8.046924945	-4.530721204	6.50504E-05	0.015602095	1.697295306	NM_001123385 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// NM_017745 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// NM_001123383 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// NM_001123384 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// ENST00000378444 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// ENST00000397354 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// ENST00000378455 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// ENST00000342274 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// AY316592 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// ENST00000361907 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880
NM_018494	LRDD	up	3358425	0.401279375	7.942516121	4.512342114	6.87154E-05	0.016272499	1.646808565	NM_018494 // LRDD // leucine-rich repeats and death domain containing // 11p15.5 // 55367 /// NM_145886 // LRDD // leucine-rich repeats and death domain containing // 11p15.5 // 55367 /// NM_145887 // LRDD // leucine-rich repeats and death domain containing // 11p15.5 // 55367 /// ENST00000347755 // LRDD // leucine-rich repeats and death domain containing // 11p15.5 // 55367 /// AB209529 // LRDD // leucine-rich repeats and death domain containing // 11p15.5 // 55367 /// AB208832 // LRDD // leucine-rich repeats and death domain containing // 11p15.5 // 55367 /// AB208949 // LRDD // leucine-rich repeats and death domain containing // 11p15.5 // 55367
NM_152718	VWCE	up	3375192	0.503181049	7.730184529	4.50333564	7.0585E-05	0.016506291	1.622084414	NM_152718 // VWCE // von Willebrand factor C and EGF domains // 11q12.2 // 220001 /// ENST00000335613 // VWCE // von Willebrand factor C and EGF domains // 11q12.2 // 220001 /// BC077719 // VWCE // von Willebrand factor C and EGF domains // 11q12.2 // 220001 /// ENST00000301770 // VWCE // von Willebrand factor C and EGF domains // 11q12.2 // 220001
NM_015440	MTHFD1L	up	2931391	0.287057055	8.963755099	4.462835941	7.96306E-05	0.018391717	1.511042945	NM_015440 // MTHFD1L // methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like // 6q25.1 // 25902 /// ENST00000367321 // MTHFD1L // methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like // 6q25.1 // 25902 /// AY374130 // MTHFD1L // methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like // 6q25.1 // 25902 /// AF493890 // ARL4A // ADP-ribosylation factor-like 4A // 7p21-p15.3 // 10124 /// ENST00000367310 // MTHFD1L // methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like // 6q25.1 // 25902 /// ENST00000392243 // MTHFD1L // methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like // 6q25.1 // 25902 /// ENST00000367307 // MTHFD1L // methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like // 6q25.1 // 25902 /// ENST00000367308 // MTHFD1L // methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like // 6q25.1 // 25902
NM_024667	VPS37B	up	3475838	0.213354566	8.909297425	4.436935954	8.60044E-05	0.019557384	1.440151275	NM_024667 // VPS37B // vacuolar protein sorting 37 homolog B (S. cerevisiae) // 12q24.31 // 79720 /// ENST00000267202 // VPS37B // vacuolar protein sorting 37 homolog B (S. cerevisiae) // 12q24.31 // 79720 /// BC005882 // VPS37B // vacuolar protein sorting 37 homolog B (S. cerevisiae) // 12q24.31 // 79720
NM_024910	ZNF767	up	3078656	0.250364595	7.614574421	4.43395922	8.67684E-05	0.019557384	1.432009751	NM_024910 // ZNF767 // zinc finger family member 767 // 7q36.1 // 79970 /// ENST00000378044 // ZNF767 // zinc finger family member 767 // 7q36.1 // 79970 /// BC047675 // ZNF767 // zinc finger family member 767 // 7q36.1 // 79970 /// ENST00000335215 // ZNF767 // zinc finger family member 767 // 7q36.1 // 79970 /// ENST00000255998 // ZNF767 // zinc finger family member 767 // 7q36.1 // 79970
NM_001809	CENPA	down	2473991	-0.683817573	8.609395145	-4.426213562	8.87878E-05	0.01977431	1.41083103	NM_001809 // CENPA // centromere protein A // 2p24-p21 // 1058 /// NM_001042426 // CENPA // centromere protein A // 2p24-p21 // 1058 /// ENST00000335756 // CENPA // centromere protein A // 2p24-p21 // 1058 /// ENST00000233505 // CENPA // centromere protein A // 2p24-p21 // 1058 /// U14518 // CENPA // centromere protein A // 2p24-p21 // 1058
