Probe ID	Gene Symbol	Description	CM/ES Fold change	CM/EB Fold change	FH/ES Fold change	FH/EB Fold change	AH/ES Fold change	AH/EB Fold change
2470133	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)	-6.3	-56.98	-6.3	-56.98	-0.21	-1.87
6020470	ASMTL	acetylserotonin O-methyltransferase-like	-6.3	-3.16	-3.37	-1.69	-2.88	-1.44
5560397	MAFF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog F (avian)	-6.27	-2.27	-1.06	-0.38	-5.94	-2.15
2370685	ITGB3BP	integrin beta 3 binding protein (beta3-endonexin)	-6.26	-5.84	-8.52	-7.95	-20.53	-19.16
4640593	FANCD2	Fanconi anemia, complementation group D2	-6.26	-2.36	-8.41	-3.17	-767.15	-289.09
5900671	C1orf24	chromosome 1 open reading frame 24	-6.24	-2.84	-0.08	-0.03	-0.04	-0.02
6020440	LOC400506	similar to TSG118.1	-6.24	-2.15	-12.18	-4.19	-10.05	-3.46
2450044	TPX2	TPX2, microtubule-associated, homolog (Xenopus laevis)	-6.23	-2.69	-4.94	-2.13	-87.38	-37.74
2360348	PHGDH	phosphoglycerate dehydrogenase	-6.22	-3.52	-5.76	-3.26	-23.33	-13.2
7380519	HEY2	hairy/enhancer-of-split related with YRPW motif 2	-6.22	-2.14	-0.54	-0.19	-0.64	-0.22
2940445	PTHR2	parathyroid hormone receptor 2	-6.21	-39.06	-17.13	-107.76	-3.62	-22.79
3370121	FANCD2	Fanconi anemia, complementation group D2	-6.21	-2.29	-15.83	-5.84	-605.17	-223.29
7560255	MBD2	methyl-CpG binding domain protein 2	-6.21	-3.03	-8.58	-4.19	-4.53	-2.21
870524	FLNB	filamin B, beta (actin binding protein 278)	-6.17	-3.66	-1.94	-1.15	-3.33	-1.97
1240348	MRGPRF	MAS-related GPR, member F	-6.16	-3.13	-1.89	-0.96	-2.16	-1.1
5720482	SUV420H1	suppressor of variegation 4-20 homolog 1 (Drosophila)	-6.16	-3.56	-3.39	-1.96	-4.54	-2.62
7150091	CR2	complement component (3d/Epstein Barr virus) receptor 2	-6.15	-11.34	-6.15	-11.34	-0.13	-0.24
6550670	CYBRD1	cytochrome b reductase 1	-6.12	-5.39	-0.38	-0.34	-0.26	-0.23
2490377	LEMD1	LEM domain containing 1	-6.11	-26	-72.45	-308.11	-101.23	-430.5
4150332	C20orf58	chromosome 20 open reading frame 58	-6.11	-20.73	-2.28	-7.74	-54.49	-184.86
50504	RELB	v-rel reticuloendotheliosis viral oncogene homolog B, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3 (avian)	-6.1	-2.01	-2.18	-0.72	-4.71	-1.56
4200309	CYYR1	cysteine/tyrosine-rich 1	-6.09	-4.78	-1.09	-0.86	-0.6	-0.47
4780022	SEMA4A	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	-6.08	-2.54	-2.82	-1.18	-9.66	-4.04
2600747	SLC7A5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	-6.07	-3.63	-7.83	-4.68	-44.43	-26.55
520594	CLDN3	claudin 3	-6.07	-5.53	-21.54	-19.65	-12.78	-11.66
2600215	D4S234E	DNA segment on chromosome 4 (unique) 234 expressed sequence	-6.06	-10.07	-2.43	-4.03	-1.9	-3.15
1770360	CCNB2	cyclin B2	-6.06	-2.97	-6.36	-3.12	-480.71	-235.91
510239	PAPPA	pregnancy-associated plasma protein A, pappalysin 1	-6.04	-4.14	-5.33	-3.66	-7.85	-5.38
4920600	RPESP	RPE-spondin	-6.04	-13.26	-0.06	-0.13	-0.77	-1.68
1090369	STXBP6	syntaxin binding protein 6 (amisyn)	-6.03	-5.12	-0.44	-0.38	-0.26	-0.22
2120600	FLJ20105	FLJ20105 protein	-6.02	-2.24	-13.85	-5.16	-183.04	-68.13
1690333	BCL2L11		-6.01	-2.89	-66.63	-32.04	-2.76	-1.33
5550619	FLJ35258	hypothetical protein 284297	-5.99	-7.59	-0.32	-0.4	-0.5	-0.64
1090500	KRT1	keratin 1 (epidermolytic hyperkeratosis)	-5.99	-12.48	-0.05	-0.11	-24.55	-51.12
2900162	NXT2	nuclear transport factor 2-like export factor 2	-5.97	-3.11	-16.69	-8.7	-12.13	-6.32
4070168	C10orf72	chromosome 10 open reading frame 72	-5.97	-4.39	-0.82	-0.6	-0.28	-0.21
5260364	FOXD2	forkhead box D2	-5.96	-67.96	-0.39	-4.41	-0.77	-8.83
4860524	FOXD1	forkhead box D1	-5.95	-5.34	-7.2	-6.46	-11.01	-9.88
7330082	HLA-F	major histocompatibility complex, class I, F	-5.95	-3.07	-1.73	-0.89	-0.25	-0.13
4150427	TFAP4	transcription factor AP-4 (activating enhancer binding protein 4)	-5.94	-3.45	-4.22	-2.45	-4.16	-2.41
1070070	NGFRAP1L1	NGFRAP1-like 1	-5.94	-4.61	-57.58	-44.74	-9.34	-7.26
2450730	DKFZp762E13 hypothetical protein DKFZp762E1312	-5.91	-2.26	-4.84	-1.85	-113.43	-43.39
2640278	CDCA4	cell division cycle associated 4	-5.9	-3.67	-3.33	-2.07	-17.78	-11.05
7330324	ABCC8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	-5.9	-15.45	-0.21	-0.56	-0.14	-0.37
5700403	WDR54	WD repeat domain 54	-5.89	-3.48	-5.5	-3.25	-24.16	-14.27
1260632	ACTN3	actinin, alpha 3	-5.88	-3.37	-34.58	-19.79	-162	-92.69
3310435	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif, 20	-5.88	-16.93	-1.3	-3.75	-0.52	-1.49
6510619	ATP6V1E2	ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E2	-5.87	-2.71	-2.91	-1.34	-6.51	-3
2600450	AYTL2	acyltransferase like 2	-5.83	-3.13	-5.92	-3.18	-9.76	-5.24
1990228	APOD	apolipoprotein D	-5.8	-2.13	-0.06	-0.02	-0.01	0
2640129	SLC25A25	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25	-5.78	-4.3	-28.21	-20.97	-1.23	-0.91
6620612	RAMP2	receptor (calcitonin) activity modifying protein 2	-5.78	-2.58	-0.43	-0.19	-0.63	-0.28
5670612	FAM54A	family with sequence similarity 54, member A	-5.77	-2.54	-7.9	-3.48	-13.32	-5.87
2650561	CA9	carbonic anhydrase IX	-5.76	-4.27	-1.89	-1.4	-4.4	-3.26
5870673	NMI	N-myc (and STAT) interactor	-5.76	-2.59	-1.84	-0.83	-1.26	-0.56
2350615	C20orf27	-5.75	-2.95	-5.52	-2.83	-9.67	-4.96
7570360	C3orf32	chromosome 3 open reading frame 32	-5.74	-131.72	-0.04	-0.82	-0.04	-0.97
1110301	C8orf13	chromosome 8 open reading frame 13	-5.73	-3.17	-11.89	-6.58	-93.41	-51.67
1170475	ENTPD1	ectonucleoside triphosphate diphosphohydrolase 1	-5.73	-11.51	-0.07	-0.14	-0.22	-0.44
2630544	TACC3	transforming, acidic coiled-coil containing protein 3	-5.73	-2.08	-6.66	-2.42	-46.87	-17.04
3710379	PLAUR	plasminogen activator, urokinase receptor	-5.71	-3.01	-5.06	-2.67	-9.06	-4.77
7210402	ARHGAP28	Rho GTPase activating protein 28	-5.71	-9.18	-5.02	-8.07	-19.6	-31.5
6370025	PASK	PAS domain containing serine/threonine kinase	-5.71	-2.46	-5.69	-2.45	-9.34	-4.03
2650369	STAB1	stabilin 1	-5.69	-3.61	-0.08	-0.05	-0.07	-0.04
1300711	FBXO2	F-box protein 2	-5.68	-5.59	-25.72	-25.31	-14.87	-14.63
160600	PLD2	phospholipase D2	-5.68	-2.74	-3.48	-1.68	-5.47	-2.64
2690433	PDE10A	phosphodiesterase 10A	-5.66	-21.64	-0.99	-3.77	-3.93	-15.04
3190392	KAL1	Kallmann syndrome 1 sequence	-5.66	-2.12	-1.76	-0.66	-2.53	-0.95
2350324	PRDM1	PR domain containing 1, with ZNF domain	-5.66	-6.56	-1.07	-1.24	-2.02	-2.34
4540731	CHRNB4	cholinergic receptor, nicotinic, beta 4	-5.65	-10.78	-45.81	-87.41	-1.74	-3.31
4670025	OLFM1	olfactomedin 1	-5.64	-6.71	-2.46	-2.92	-3.49	-4.16
7380390	COL1A1	collagen, type I, alpha 1	-5.64	-10.64	-0.11	-0.2	-9.68	-18.25
730017	TTF2	transcription termination factor, RNA polymerase II	-5.63	-3.11	-8.71	-4.81	-9.16	-5.06
5360189	OSBPL6	oxysterol binding protein-like 6	-5.62	-2.24	-4.38	-1.75	-2.35	-0.94
1440474	DPT	dermatopontin	-5.61	-6.04	-0.04	-0.04	-0.02	-0.02
770646	FAM20C	family with sequence similarity 20, member C	-5.6	-2.15	-1.67	-0.64	-2.26	-0.87
3890328	IL22	interleukin 22	-5.6	-4.32	-1.47	-1.13	-0.29	-0.23
6620725	KIF2C	kinesin family member 2C	-5.58	-2.73	-6.62	-3.24	-179.76	-87.89
1260192	ASS	argininosuccinate synthetase 1	-5.57	-2.43	-5.02	-2.19	-376.84	-164.5
4180008	FLJ45422	FLJ45422 protein	-5.57	-6.72	-82.41	-99.51	-1.93	-2.33
5690095	LRAP	leukocyte-derived arginine aminopeptidase	-5.56	-6.07	-0.18	-0.2	-0.1	-0.11
4260717	LOC284739	proline rich 17	-5.55	-4.39	-84.89	-67.17	-84.89	-67.17
7050328	PRND	prion protein 2 (dublet)	-5.55	-1432.18	0	-0.34	-5.55	-1432.18
1090064	CD74	CD74 molecule, major histocompatibility complex, class II invariant chain	-5.54	-2.71	-0.61	-0.3	-0.15	-0.07
3460064	B3GAT1	beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P)	-5.53	-3.94	-7.01	-5	-17.03	-12.13
2320446	CTSH	cathepsin H	-5.53	-12.64	-0.24	-0.56	-0.22	-0.5
6220438	GALNT9	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9 (GalNAc-T9)	-5.52	-8.19	-2.42	-3.59	-3.41	-5.06
780500	COMT	catechol-O-methyltransferase	-5.52	-3.88	-0.26	-0.19	-0.27	-0.19
4040332	LSM6	LSM6 homolog, U6 small nuclear RNA associated (S. cerevisiae)	-5.51	-2.71	-6.49	-3.18	-4.17	-2.05
5050438	CCNB1IP1	cyclin B1 interacting protein 1	-5.51	-9.13	-76.15	-126.19	-76.15	-126.19
2450603	UBE2C	ubiquitin-conjugating enzyme E2C	-5.49	-2.68	-5.22	-2.55	-414.74	-202.4
6290626	KIAA1522	KIAA1522	-5.49	-4.31	-8.28	-6.5	-13.82	-10.85
6860392	ETS1	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)	-5.48	-7.36	-0.42	-0.56	-0.51	-0.69
430553	RBPSUH	recombining binding protein suppressor of hairless (Drosophila)	-5.48	-2.25	-3.81	-1.56	-4.74	-1.94
6510482	PDPN	podoplanin	-5.46	-5.83	-3.77	-4.02	-9.38	-10.01
2100187	PRKX	protein kinase, X-linked	-5.44	-3.81	-4.09	-2.86	-6.09	-4.26
2570722	FLJ22624	chromosome 13 open reading frame 34	-5.44	-3.14	-10.29	-5.95	-43.67	-25.26
1580168	PRSS12	protease, serine, 12 (neurotrypsin, motopsin)	-5.42	-102.16	-13.64	-257.05	-13.64	-257.05
7050471	FAM72A	family with sequence similarity 72, member A	-5.41	-2.37	-4.67	-2.04	-21.82	-9.53
1470180	SNF1LK2	SNF1-like kinase 2	-5.41	-4.6	-3.2	-2.73	-4.11	-3.49
6550091	SURF6	surfeit 6	-5.41	-2.14	-3.87	-1.53	-3.69	-1.46
2120181	HMBS	hydroxymethylbilane synthase	-5.41	-6.19	-0.01	-0.01	-0.7	-0.8
2470066	KIF23	kinesin family member 23	-5.4	-2.95	-12.03	-6.57	-285.9	-156.05
4070474	FRG2	FSHD region gene 2 protein	-5.4	-18.73	-3.89	-13.49	-0.33	-1.13
2490079	GAJ	meiotic nuclear divisions 1 homolog (S. cerevisiae)	-5.39	-2.61	-16.27	-7.89	-468.18	-227.13
380280	C14orf130	chromosome 14 open reading frame 130	-5.38	-2	-2.02	-0.75	-1.36	-0.51
3420133	LOC89944	hypothetical protein BC008326	-5.38	-4.7	-59.68	-52.15	-20.63	-18.03
1770138	GPR103	G protein-coupled receptor 103	-5.38	-3.75	-0.15	-0.1	-0.29	-0.2
5900689	HELLS	helicase, lymphoid-specific	-5.38	-2.49	-12.12	-5.61	-190.05	-87.97
4560750	COL6A1	collagen, type VI, alpha 1	-5.36	-3.73	-1.08	-0.75	-2.4	-1.67
5220564	AMY1C	amylase, alpha 1C; salivary	-5.34	-4.56	-2.77	-2.36	-5.42	-4.62
840520	PHF6	PHD finger protein 6	-5.34	-22.22	-9.13	-38	-9.13	-38
5490328	CHTF18	CTF18, chromosome transmission fidelity factor 18 homolog (S. cerevisiae)	-5.33	-2.96	-5.07	-2.82	-25.91	-14.42
940632	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	-5.32	-6.38	-8.68	-10.41	-317.53	-380.77
1010594	SLC25A22	solute carrier family 25 (mitochondrial carrier: glutamate), member 22	-5.32	-3.23	-4.54	-2.76	-9.13	-5.55
1710280	GHRHR	growth hormone releasing hormone receptor	-5.31	-84.3	-2.99	-47.51	-0.3	-4.7
4010215	LITAF	lipopolysaccharide-induced TNF factor	-5.3	-2.49	-7.13	-3.35	-3.09	-1.45
4850561	NOB1P	NIN1/RPN12 binding protein 1 homolog (S. cerevisiae)	-5.29	-2.58	-5.72	-2.79	-9.25	-4.51
5050452	FBLN1	fibulin 1	-5.27	-10.91	-0.87	-1.8	-1.9	-3.93
1940176	NKD2	naked cuticle homolog 2 (Drosophila)	-5.26	-8.69	-1.15	-1.9	-2.52	-4.16
4810615	KIAA0746	KIAA0746 protein	-5.26	-3.2	-2.66	-1.62	-4.7	-2.86
5910390	BLM	Bloom syndrome	-5.26	-2.65	-11.94	-6.02	-3.25	-1.64
6380653	WWOX	WW domain containing oxidoreductase	-5.26	-6.17	-2.35	-2.76	-0.38	-0.45
2000592	FAM90A1	family with sequence similarity 90, member A1	-5.25	-44.86	-5.25	-44.86	-5.25	-44.86
6100544	MYOZ3	myozenin 3	-5.21	-2.86	-1.4	-0.77	-3.38	-1.86
2690537	HLA-B	major histocompatibility complex, class I, B	-5.2	-5.26	-0.76	-0.77	-0.25	-0.25
5690075	hCAP-D3	non-SMC condensin II complex, subunit D3	-5.2	-2.41	-4.26	-1.97	-10.81	-5.01
1940047	FAM107A	family with sequence similarity 107, member A	-5.19	-4.22	-0.09	-0.07	-0.03	-0.02
5960435	CTAGE1		-5.19	-48.29	-2.75	-25.61	-5.19	-48.29
4250735	PIM3	pim-3 oncogene	-5.18	-3.9	-1.78	-1.34	-1.11	-0.84
1570414	PRKCB1	protein kinase C, beta 1	-5.18	-2.17	-3.05	-1.28	-6.9	-2.9
3370725	GLIS2	GLIS family zinc finger 2	-5.18	-21.35	-24.65	-101.67	-0.33	-1.36
6960022	PTGDS	prostaglandin D2 synthase 21kDa (brain)	-5.17	-3.23	-0.02	-0.02	0	0
5960386	LEPREL2	leprecan-like 2	-5.17	-5.75	-1.66	-1.85	-2.43	-2.7
2030332	RECQL4	RecQ protein-like 4	-5.16	-2.16	-9.38	-3.93	-39.06	-16.36
4280674	TYROBP	TYRO protein tyrosine kinase binding protein	-5.14	-10.19	-0.02	-0.04	-0.03	-0.05
3170487	CDCA8	cell division cycle associated 8	-5.14	-2.58	-6.45	-3.25	-129.85	-65.31
5810070	TPM4	tropomyosin 4	-5.13	-2.98	-3.57	-2.07	-6.76	-3.92
3710372	ARHGAP4	Rho GTPase activating protein 4	-5.13	-2.08	-1.8	-0.73	-4.23	-1.72
2630209	ARHGEF4	Rho guanine nucleotide exchange factor (GEF) 4	-5.12	-6.23	-16.11	-19.58	-3.89	-4.72
5490128	TUBA6	tubulin, alpha 6	-5.11	-2.41	-3.83	-1.8	-10.12	-4.76
5050221	STAT5A	signal transducer and activator of transcription 5A	-5.1	-2.31	-1.73	-0.78	-1.22	-0.55
4050706	SH3BGRL3	SH3 domain binding glutamic acid-rich protein like 3	-5.1	-3.66	-2.64	-1.9	-3.79	-2.72
7150221	CKB	creatine kinase, brain	-5.09	-2.97	-2.34	-1.37	-1.53	-0.89
6770605	ARMC9	armadillo repeat containing 9	-5.09	-2.54	-9.71	-4.85	-109.92	-54.87
3400504	IMPDH2	IMP (inosine monophosphate) dehydrogenase 2	-5.08	-3.06	-3.26	-1.96	-6.4	-3.86
870066	TGIF	TGFB-induced factor (TALE family homeobox)	-5.07	-2.3	-6.74	-3.06	-27.37	-12.4
2350605	GPR63	G protein-coupled receptor 63	-5.06	-2.27	-11.19	-5.02	-44.71	-20.07
1190377	CDCA4	cell division cycle associated 4	-5.05	-2.82	-4.91	-2.75	-17.64	-9.86
2340563	FBL	fibrillarin	-5.05	-2.26	-4.06	-1.82	-8.24	-3.69
5820403	ANXA2	annexin A2	-5.04	-2.78	-1.97	-1.09	-6.35	-3.51
6580408	WDR50	UTP18, small subunit (SSU) processome component, homolog (yeast)	-5.03	-2.15	-8.29	-3.55	-12.15	-5.2
3310253	ASNS	asparagine synthetase	-5.03	-3.15	-11	-6.89	-11.24	-7.04
6550647	MGC21644	hypothetical protein MGC21644	-5.03	-13.76	-0.21	-0.58	-17.8	-48.74
4180524	CA12	carbonic anhydrase XII	-5.02	-5.63	-4.43	-4.96	-16.1	-18.04
3990343	HIST1H2BM	histone 1, H2bm	-5.02	-11.67	-27.94	-64.92	-1.84	-4.27
4040438	PRPS1	phosphoribosyl pyrophosphate synthetase 1	-5.02	-2.16	-6.92	-2.98	-6.52	-2.81
1010612	LAS1L	LAS1-like (S. cerevisiae)	-5.01	-2.05	-4.5	-1.84	-10.77	-4.4
4480093	S100A11	S100 calcium binding protein A11	-5	-3.6	-3.38	-2.43	-5.03	-3.62
540164	KCNIP2	Kv channel interacting protein 2	-4.99	-7.99	-4.99	-7.99	-0.03	-0.04
2070403	FGF19	fibroblast growth factor 19	-4.98	-3.21	-6.07	-3.91	-4.69	-3.02
2640156	IL27RA	interleukin 27 receptor, alpha	-4.98	-2.09	-2.79	-1.17	-2.81	-1.18
2030706	INMT	indolethylamine N-methyltransferase	-4.98	-43.13	-0.03	-0.27	-0.02	-0.17
2340368	SNRPA	small nuclear ribonucleoprotein polypeptide A	-4.98	-2.34	-4.62	-2.17	-8.53	-4
20343	SCUBE1	signal peptide, CUB domain, EGF-like 1	-4.97	-241.55	-4.97	-241.55	-2.19	-106.49
3450040	G6PD	glucose-6-phosphate dehydrogenase	-4.97	-2.28	-6.22	-2.86	-11.77	-5.4
2360615	RNF26	ring finger protein 26	-4.97	-2.15	-6.78	-2.94	-14.44	-6.26
6290088	ZNF581	zinc finger protein 581	-4.95	-2.59	-5.16	-2.7	-15.68	-8.2
6380451	GPSM3	G-protein signalling modulator 3 (AGS3-like, C. elegans)	-4.95	-4.88	-1.33	-1.31	-2.15	-2.12
2750521	NUP205	nucleoporin 205kDa	-4.95	-2.02	-8.07	-3.3	-13.67	-5.59
270341	SPOCK2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2	-4.94	-5	-0.25	-0.25	-0.33	-0.33
6840689	TRIM47	tripartite motif-containing 47	-4.93	-2.16	-0.48	-0.21	-0.71	-0.31
2850707	SLC43A3	solute carrier family 43, member 3	-4.92	-2.39	-0.94	-0.46	-0.99	-0.48
6330400	CBX2	chromobox homolog 2 (Pc class homolog, Drosophila)	-4.92	-3.54	-6.13	-4.42	-28.14	-20.27
1240181	SH2D3C	SH2 domain containing 3C	-4.91	-7.8	-0.22	-0.34	-0.26	-0.41
4760270	POLR3D	polymerase (RNA) III (DNA directed) polypeptide D, 44kDa	-4.91	-2.26	-2.94	-1.35	-6.69	-3.08
2030612	COL9A2	collagen, type IX, alpha 2	-4.91	-24.08	-1.14	-5.58	-3.24	-15.88
6270241	SOX8	SRY (sex determining region Y)-box 8	-4.9	-6.45	-1.58	-2.08	-5.05	-6.65
5890014	HEATR1	HEAT repeat containing 1	-4.88	-2.23	-5.1	-2.33	-5.86	-2.68
6200270	GPR143	G protein-coupled receptor 143	-4.88	-2.52	-7.09	-3.66	-6.96	-3.6
4570132	KLC2	kinesin light chain 2	-4.87	-5.26	-86.21	-93.01	-12.86	-13.87
3870615	STC2	stanniocalcin 2	-4.84	-2.27	-2.61	-1.23	-9.22	-4.33
3520242	PGBD5	piggyBac transposable element derived 5	-4.83	-2.03	-2.22	-0.93	-1.39	-0.59
5670041	KCNAB1	potassium voltage-gated channel, shaker-related subfamily, beta member 1	-4.83	-40.11	-0.45	-3.73	-0.52	-4.34
510450	RCC2	regulator of chromosome condensation 2	-4.82	-2.22	-7.15	-3.3	-17.5	-8.07
2970528	LRRC29	leucine rich repeat containing 29	-4.82	-3.42	-55.68	-39.52	-55.68	-39.52
1070068	UBTD1	ubiquitin domain containing 1	-4.8	-2.32	-3.8	-1.84	-1.72	-0.83
6020161	NDUFV3	NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa	-4.8	-2.27	-3.26	-1.54	-2.82	-1.34
3850398	SMOC2	SPARC related modular calcium binding 2	-4.8	-16.32	-0.08	-0.27	-0.06	-0.19
10358	FHOD1	formin homology 2 domain containing 1	-4.8	-2.22	-2.7	-1.25	-2.86	-1.33
3610307	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif, 8	-4.79	-3.41	-0.26	-0.19	-3.06	-2.18
3180075	RPS4Y1	ribosomal protein S4, Y-linked 1	-4.79	-2.15	-0.01	-0.01	0	0
2470497	TBC1D16	TBC1 domain family, member 16	-4.78	-3.21	-3.98	-2.67	-5.52	-3.7
4490253	RND1	Rho family GTPase 1	-4.78	-7.39	-64.42	-99.56	-127.98	-197.8
510402	GLIPR1	GLI pathogenesis-related 1 (glioma)	-4.77	-6.33	-1.45	-1.92	-1	-1.34
7560538	KIF19	kinesin family member 19	-4.76	-29.54	-16.28	-101.01	-0.28	-1.74
6400050	KIF1A	kinesin family member 1A	-4.76	-2.61	-1.2	-0.66	-34.76	-19.05
5290176	FLJ35773	hypothetical protein FLJ35773	-4.76	-2.11	-2.42	-1.07	-2.95	-1.31
2350292	CD248	CD248 molecule, endosialin	-4.76	-12.22	-0.36	-0.92	-0.83	-2.12
4230619	ASMTL	acetylserotonin O-methyltransferase-like	-4.74	-3.27	-2.25	-1.56	-1.79	-1.24
6860088	P53AIP1	p53-regulated apoptosis-inducing protein 1	-4.74	-37.55	-5.97	-47.31	-0.24	-1.86
110709	C18orf54	chromosome 18 open reading frame 54	-4.74	-4.17	-4.98	-4.38	-20.94	-18.45
1110685	ENSA	endosulfine alpha	-4.73	-2.23	-5.38	-2.54	-4.68	-2.2
6900348	SBK1	SH3-binding domain kinase 1	-4.71	-2.97	-14.49	-9.12	-14.46	-9.1
4490398	PTPRB	protein tyrosine phosphatase, receptor type, B	-4.71	-20.88	0	-0.01	0	-0.01
5260088	TIMP2	TIMP metallopeptidase inhibitor 2	-4.71	-2.73	-1.44	-0.83	-2.99	-1.73
2030022	SUV420H1	suppressor of variegation 4-20 homolog 1 (Drosophila)	-4.71	-4.02	-2.54	-2.17	-3.89	-3.32
3800072	RAB20	RAB20, member RAS oncogene family	-4.7	-2.4	-1.11	-0.57	-1.47	-0.75
5900228	BRAF	v-raf murine sarcoma viral oncogene homolog B1	-4.7	-2.03	-5.01	-2.16	-5.97	-2.58
7160398	INHBE	inhibin, beta E	-4.69	-2.81	-239.11	-143.1	-139.07	-83.23
2030441	TNNT1	troponin T type 1 (skeletal, slow)	-4.69	-5.61	-2.3	-2.75	-1.31	-1.57
7570075	STARD5	START domain containing 5	-4.68	-5.78	-1.63	-2.02	-2.04	-2.52
5820689	EFEMP1	EGF-containing fibulin-like extracellular matrix protein 1	-4.67	-5.44	-0.32	-0.37	-0.19	-0.22
3390131	ALG6	asparagine-linked glycosylation 6 homolog (S. cerevisiae, alpha-1,3-glucosyltransferase)	-4.67	-2.45	-4.26	-2.24	-6.92	-3.64
580095	FLJ46385	FLJ46385 protein	-4.67	-45.65	-2.25	-21.99	-0.36	-3.52
4040753	KIAA0523	KIAA0523 protein	-4.66	-3.29	-4.42	-3.12	-5.83	-4.11
240682	CTNNA2	catenin (cadherin-associated protein), alpha 2	-4.66	-16.21	-20.64	-71.87	-36.96	-128.69
6900746	SRCRB4D	scavenger receptor cysteine rich domain containing, group B (4 domains) -4.66	-6.36	-16.02	-21.86	-12.51	-17.08
4810129	SPATA16	spermatogenesis associated 16	-4.66	-62.76	-1.32	-17.83	-0.42	-5.6
7510192	OR2T12	olfactory receptor, family 2, subfamily T, member 12	-4.66	-40.43	-1.29	-11.21	-0.14	-1.21
2000497	LYPD3	LY6/PLAUR domain containing 3	-4.65	-5.01	-3.47	-3.74	-3.68	-3.97
7210041	MGC42367	similar to 2010300C02Rik protein	-4.64	-73.07	-0.01	-0.1	-0.01	-0.1
6770671	CCNA2	cyclin A2	-4.63	-2.15	-5.77	-2.67	-69.73	-32.3
6100577	CNAP1	non-SMC condensin I complex, subunit D2	-4.63	-2.27	-3.45	-1.69	-19.41	-9.54
4890431	LRCH4	leucine-rich repeats and calponin homology (CH) domain containing 4	-4.61	-3.07	-0.93	-0.62	-2.29	-1.52
2900390	MOCS1	molybdenum cofactor synthesis 1	-4.61	-2.32	-1.69	-0.85	-0.81	-0.41
2750131	SOX18	SRY (sex determining region Y)-box 18	-4.61	-11.5	-0.04	-0.09	-0.03	-0.08
7380019	PABPC1	poly(A) binding protein, cytoplasmic 1	-4.61	-3.11	-3.21	-2.17	-10.7	-7.22
4890025	UNQ2541	MSFL2541	-4.6	-9.63	-10.76	-22.54	-10.61	-22.23
4810440	KLF5	Kruppel-like factor 5 (intestinal)	-4.6	-17.44	-0.08	-0.31	-9.18	-34.84
2370239	QPCTL	glutaminyl-peptide cyclotransferase-like	-4.59	-2.7	-8.28	-4.87	-3.53	-2.08
6060114	KIF4A	kinesin family member 4A	-4.58	-2.21	-6.48	-3.12	-36.41	-17.55
6900424	SRD5A1	steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	-4.58	-2.73	-9.88	-5.9	-19.39	-11.58
3180014	RORB	RAR-related orphan receptor B	-4.56	-22.1	-1.67	-8.07	-0.05	-0.22
670164	CUL4B	cullin 4B	-4.54	-2.69	-7.01	-4.14	-5.19	-3.07
1070050	GNPTAB	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits	-4.54	-2.79	-2.44	-1.5	-1.65	-1.01
1740521	PRR7	proline rich 7 (synaptic)	-4.52	-2.11	-20.96	-9.78	-149.53	-69.73
3870273	TCF3	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)	-4.52	-2.95	-3.94	-2.58	-24.7	-16.14
150543	LIMA1	LIM domain and actin binding 1	-4.52	-2.85	-2.34	-1.48	-3.05	-1.92
5290132	SEZ6L2	seizure related 6 homolog (mouse)-like 2	-4.51	-4.87	-5.47	-5.9	-31.64	-34.16
5570221	GSTM5	glutathione S-transferase M5	-4.51	-2.26	-0.12	-0.06	-0.07	-0.04
510092	TMPRSS3	transmembrane protease, serine 3	-4.51	-22.49	-8.69	-43.34	-2.85	-14.23
4560598	CTSS	cathepsin S	-4.49	-13.86	-0.08	-0.25	-0.05	-0.14
1710021	CDC20	CDC20 cell division cycle 20 homolog (S. cerevisiae)	-4.48	-2.03	-6.03	-2.74	-206.1	-93.52
4810239	UCP3	uncoupling protein 3 (mitochondrial, proton carrier)	-4.46	-20.98	-8.53	-40.14	-3.52	-16.55
4060154	PHLPP	PH domain and leucine rich repeat protein phosphatase	-4.46	-2.01	-2.82	-1.27	-8.87	-3.99
