Probe Set ID	Gene Symbol	Gene Title	Fold change([GFP+CD133+] vs [GFP-CD133-])	Regulation([GFP+CD133+] vs [GFP-CD133-])	Fold change([GFP-CD133+] vs [GFP-CD133-])	Regulation ([GFP-CD133+] vs [GFP-CD133-])	Fold change([GFP+CD133+] vs [GFP-CD133+])	Regulation([GFP+CD133+] vs [GFP-CD133+])
1431133_at	Arhgap18	Rho GTPase activating protein 18	2.5311062	down	1.3602804	down	1.860724	down
1455375_at		Transcribed locus	2.525945	down	1.5235438	down	1.6579405	down
1451917_a_at	Dclk1	doublecortin-like kinase 1	2.5249338	down	1.0314412	down	2.4479663	down
1423488_at	Mmd	monocyte to macrophage differentiation-associated	2.5221062	down	1.8309454	down	1.3774885	down
1434148_at	Tcf4	transcription factor 4	2.521768	down	1.040761	down	2.4230042	down
1433103_at	Hyls1	hydrolethalus syndrome 1	2.5175426	down	1.7571614	down	1.4327328	down
1447621_s_at	Tmem173	transmembrane protein 173	2.5160928	down	1.229586	down	2.0462925	down
1450155_at	Cerkl /// Itga4	integrin alpha 4 /// ceramide kinase-like	2.515977	down	1.5157225	down	1.6599193	down
1453905_at	5033415L01Rik	RIKEN cDNA 5033415L01 gene	2.512596	down	1.4796066	down	1.6981514	down
1439041_at	Slc39a10	solute carrier family 39 (zinc transporter), member 10	2.5071378	down	1.4402547	down	1.74076	down
1448226_at	Rrm2	ribonucleotide reductase M2	2.5047257	down	1.4669693	down	1.7074153	down
1423468_at	Steap3	STEAP family member 3	2.4988124	down	1.8774992	down	1.330926	down
1418507_s_at	Socs2	suppressor of cytokine signaling 2	2.4930835	down	1.2161322	down	2.0500104	down
1452830_s_at	Cad	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	2.4911296	down	1.7673362	down	1.4095391	down
1449705_x_at	LOC100045677 /// Mcm3	minichromosome maintenance deficient 3 (S. cerevisiae) /// similar to DNA replication licensing factor MCM3 (DNA polymerase alpha holoenzyme-associated protein P1) (P1-MCM3)	2.490001	down	1.9650779	down	1.2671257	down
1419153_at	2810417H13Rik	RIKEN cDNA 2810417H13 gene	2.4898791	down	1.8098172	down	1.3757627	down
1457214_at			2.4878638	down	1.0933278	up	2.7200508	down
1449424_at	Plek2	pleckstrin 2	2.4834907	down	1.4626904	down	1.6978924	down
1432361_a_at	Cenpp	centromere protein P	2.4794414	down	1.3822589	down	1.7937604	down
1423222_at	Cap2	CAP, adenylate cyclase-associated protein, 2 (yeast)	2.4768186	down	1.6050894	down	1.5431031	down
1421129_a_at	Atp2a3	ATPase, Ca++ transporting, ubiquitous	2.476142	down	1.6314287	down	1.5177752	down
1452231_x_at	Ifi203	interferon activated gene 203	2.4740498	down	1.0298105	up	2.5478024	down
1449283_a_at	Mapk12	mitogen-activated protein kinase 12	2.4679961	down	1.1289434	down	2.1861115	down
1439377_x_at	Cdc20	cell division cycle 20 homolog (S. cerevisiae)	2.4654744	down	1.3618145	down	1.8104333	down
1455415_at	A730056A06Rik	RIKEN cDNA A730056A06 gene	2.4628956	down	1.7800542	down	1.383607	down
1421836_at	Mtap7	microtubule-associated protein 7	2.4614532	down	1.4699461	down	1.6745192	down
1417839_at	Cldn5	claudin 5	2.4612062	down	1.915361	up	4.7140985	down
1428899_at	Tmem182	transmembrane protein 182	2.4585183	down	1.9233919	down	1.2782202	down
1450842_a_at	Cenpa	centromere protein A	2.4583607	down	1.4580735	down	1.6860335	down
1449195_s_at	Cxcl16	chemokine (C-X-C motif) ligand 16	2.457589	down	1.5977943	down	1.5381135	down
1428392_at	Rassf2	Ras association (RalGDS/AF-6) domain family member 2	2.4573824	down	1.1389072	down	2.157667	down
1445647_at	AI447881	expressed sequence AI447881	2.4569566	down	1.6727146	down	1.4688438	down
1419152_at	2810417H13Rik	RIKEN cDNA 2810417H13 gene	2.4560456	down	1.5324837	down	1.6026568	down
1417938_at	Rad51ap1	RAD51 associated protein 1	2.4536097	down	1.4268376	down	1.7196139	down
1420970_at	Adcy7	adenylate cyclase 7	2.4526527	down	1.0496262	down	2.3366916	down
1454847_at	Lhfpl2	lipoma HMGIC fusion partner-like 2	2.4524226	down	1.9485433	down	1.2585928	down
1435342_at	Kcnk6	potassium inwardly-rectifying channel, subfamily K, member 6	2.4508638	down	1.383646	down	1.7713085	down
1449981_a_at	Nat2	N-acetyltransferase 2 (arylamine N-acetyltransferase)	2.4430835	down	1.3974092	down	1.7482951	down
1449259_at	Rab3d	RAB3D, member RAS oncogene family	2.4418747	down	1.6982006	down	1.4379188	down
1421442_at	Flt4	FMS-like tyrosine kinase 4	2.4398108	down	1.4696891	up	3.5857632	down
1457046_s_at	C77370	expressed sequence C77370	2.4363952	down	1.8146217	down	1.3426464	down
1452244_at	6330406I15Rik	RIKEN cDNA 6330406I15 gene	2.4329677	down	1.9682122	down	1.2361307	down
1434079_s_at	Mcm2	minichromosome maintenance deficient 2 mitotin (S. cerevisiae)	2.431495	down	1.7761974	down	1.3689328	down
1441198_at	Zfp39	zinc finger protein 39	2.4309044	down	1.377403	down	1.7648461	down
1457058_at	Adamts2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2	2.4299197	down	1.7760867	down	1.3681312	down
1436507_at	Irak2	interleukin-1 receptor-associated kinase 2	2.429638	down	1.0592043	up	2.573483	down
1457717_at	AI987986	expressed sequence AI987986	2.4290605	down	1.3819613	down	1.7576905	down
1415760_s_at	Atox1	ATX1 (antioxidant protein 1) homolog 1 (yeast)	2.4268866	down	1.6759014	down	1.4481083	down
1454755_at	Itpkc	inositol 1,4,5-trisphosphate 3-kinase C	2.425114	down	1.5923973	down	1.5229325	down
1422079_at	Prkch	protein kinase C, eta	2.4234734	down	1.1112064	down	2.180939	down
1424157_at	Ehd2	EH-domain containing 2	2.4218962	down	1.4416133	down	1.6799902	down
1429206_at	Rhobtb1	Rho-related BTB domain containing 1	2.4201581	down	1.310432	down	1.84684	down
1424089_a_at	Tcf4	transcription factor 4	2.419214	down	1.3229673	down	1.8286271	down
1424328_s_at	3200002M19Rik	RIKEN cDNA 3200002M19 gene	2.4185574	down	1.3258888	down	1.8241028	down
1416606_s_at	Nola2	nucleolar protein family A, member 2	2.4177554	down	1.911892	down	1.2645878	down
1455936_a_at	Rbpms	RNA binding protein gene with multiple splicing	2.415182	down	1.1468804	down	2.105871	down
1449839_at	Casp3	caspase 3	2.4097128	down	1.3889104	down	1.7349662	down
1425779_a_at	Tbx1	T-box 1	2.4095294	down	1.4197048	down	1.6972046	down
1448943_at	Nrp1	neuropilin 1	2.4083748	down	1.1878579	down	2.0274942	down
1416572_at	Mmp14	matrix metallopeptidase 14 (membrane-inserted)	2.4077492	down	1.5940558	down	1.5104548	down
1424194_at	Rcsd1	RCSD domain containing 1	2.4058409	down	1.2838861	down	1.8738741	down
1426165_a_at	Casp3	caspase 3	2.4049485	down	1.1574233	down	2.077847	down
1438115_a_at	Slc9a3r1	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1	2.4031286	down	1.2448504	down	1.9304558	down
1429089_s_at	2900026A02Rik	RIKEN cDNA 2900026A02 gene	2.4016664	down	1.0419854	down	2.3048942	down
1423860_at	Ptgds	prostaglandin D2 synthase (brain)	2.400745	down	1.896892	down	1.2656202	down
1447367_at	Scfd2	sec1 family domain containing 2	2.3950436	down	1.815958	down	1.3188872	down
1447363_s_at	Bub1b	budding uninhibited by benzimidazoles 1 homolog, beta (S. cerevisiae)	2.395031	down	1.7564112	down	1.3635936	down
1417923_at	Pak3	p21 (CDKN1A)-activated kinase 3	2.3939357	down	1.7671077	down	1.3547198	down
1428124_at	Gtf2e1	general transcription factor II E, polypeptide 1 (alpha subunit)	2.3874543	down	1.3002734	down	1.8361171	down
1448899_s_at	Rad51ap1	RAD51 associated protein 1	2.3871672	down	1.4314927	down	1.6676071	down
1438955_x_at	Ppif	peptidylprolyl isomerase F (cyclophilin F)	2.3847923	down	1.5988362	down	1.4915801	down
1430310_at	Tspan11	tetraspanin 11	2.3812945	down	1.6071496	down	1.4816881	down
1416961_at	Bub1b	budding uninhibited by benzimidazoles 1 homolog, beta (S. cerevisiae)	2.3765016	down	1.8441827	down	1.2886475	down
1436907_at	Nav1	neuron navigator 1	2.3761265	down	1.2700568	down	1.8708819	down
1437325_x_at	Aldh18a1	aldehyde dehydrogenase 18 family, member A1	2.3728375	down	1.4728779	down	1.6110213	down
1417962_s_at	Ghr	growth hormone receptor	2.3656623	down	1.0035957	up	2.3741684	down
1437478_s_at	Efhd2	EF hand domain containing 2	2.3641937	down	1.6858206	down	1.4023994	down
1428910_at	2310022B05Rik	RIKEN cDNA 2310022B05 gene	2.3635733	down	1.5983334	down	1.4787737	down
1430175_at	4930588G05Rik	RIKEN cDNA 4930588G05 gene	2.3618877	down	1.7414006	down	1.3563149	down
1425228_a_at	Dguok	deoxyguanosine kinase	2.3595965	down	1.396772	down	1.6893213	down
1419178_at	Cd3g	CD3 antigen, gamma polypeptide	2.3587902	down	1.8752519	down	1.2578524	down
1450405_at	Mrpl19	mitochondrial ribosomal protein L19	2.3578715	down	1.590233	down	1.482721	down
1436003_at	Vcam1	Vascular cell adhesion molecule 1	2.356422	down	1.2095617	down	1.9481618	down
1426906_at	Ifi203	interferon activated gene 203	2.353643	down	1.2479773	up	2.9372928	down
1455898_x_at	Slc2a3	solute carrier family 2 (facilitated glucose transporter), member 3	2.3529375	down	1.3501855	down	1.7426771	down
1446859_at			2.3510163	down	1.60268	down	1.4669282	down
1416295_a_at	Il2rg	interleukin 2 receptor, gamma chain	2.3495743	down	1.6114328	down	1.4580654	down
1416120_at	Rrm2	ribonucleotide reductase M2	2.3495073	down	1.5401722	down	1.5254834	down
1416251_at	Mcm6	minichromosome maintenance deficient 6 (MIS5 homolog, S. pombe) (S. cerevisiae)	2.3494477	down	1.5965217	down	1.471604	down
1426450_at	Plcl2	phospholipase C-like 2	2.3484704	down	1.5820569	down	1.4844412	down
1435950_at	Hr	hairless	2.347656	down	1.2810042	down	1.8326685	down
1455090_at	Angptl2	angiopoietin-like 2	2.3460057	down	1.6190807	down	1.448974	down
1440052_at			2.3448617	down	1.466351	down	1.5991135	down
1418094_s_at	Car4	carbonic anhydrase 4	2.34394	down	1.5581222	down	1.5043365	down
1452031_at	Slc1a3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	2.3432102	down	1.0469548	down	2.2381198	down
1430604_a_at	Dab2	disabled homolog 2 (Drosophila)	2.3424792	down	1.7073454	down	1.3720008	down
1416724_x_at	Tcf4	transcription factor 4	2.3416092	down	1.2970656	down	1.8053129	down
1435672_at	3830612M24	hypothetical protein 3830612M24	2.3413112	down	1.4048636	down	1.6665756	down
1460308_a_at	Ict1	immature colon carcinoma transcript 1	2.3412242	down	1.2995224	down	1.8016036	down
1427884_at	Col3a1	collagen, type III, alpha 1	2.3395302	down	1.7026702	down	1.374036	down
1434129_s_at	Lhfpl2	lipoma HMGIC fusion partner-like 2	2.3394766	down	1.7860733	down	1.3098435	down
1438434_at	Arhgap11a	Rho GTPase activating protein 11A	2.339356	down	1.4364017	down	1.6286223	down
1440069_at			2.338741	down	1.735334	down	1.347718	down
1446953_at			2.337609	down	1.1768855	down	1.9862672	down
1417487_at	Fosl1	fos-like antigen 1	2.3353364	down	1.7915832	down	1.3035043	down
1455061_a_at	Acaa2	acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)	2.3352852	down	1.7267191	down	1.3524407	down
1451501_a_at	Ghr	growth hormone receptor	2.3348255	down	1.099499	down	2.123536	down
1436650_at	Filip1	filamin A interacting protein 1	2.3336842	down	1.1796501	down	1.978285	down
1429693_at	Dab2	disabled homolog 2 (Drosophila)	2.3315551	down	1.3849022	down	1.6835521	down
1416258_at	Tk1	thymidine kinase 1	2.3302634	down	1.455837	down	1.6006348	down
1428145_at	Acaa2	acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)	2.3295596	down	1.5626757	down	1.4907506	down
1419104_at	Abhd6	abhydrolase domain containing 6	2.3267026	down	1.300499	down	1.7890846	down
1423072_at	6720475J19Rik	RIKEN cDNA 6720475J19 gene	2.3261707	down	1.5150974	down	1.5353274	down
1436824_x_at	Rnf26	ring finger protein 26	2.3247955	down	1.7466954	down	1.3309679	down
1424118_a_at	Spc25	SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)	2.3223543	down	1.3162725	down	1.7643416	down
1441559_at	LOC627626	similar to CG11212-PA	2.3215637	down	1.3071617	down	1.7760341	down
1460056_at	1700109F18Rik	RIKEN cDNA 1700109F18 gene	2.3192744	down	1.0383947	down	2.2335188	down
1460685_at	Timm17b	translocase of inner mitochondrial membrane 17b	2.3188465	down	1.4751085	down	1.5719837	down
1418762_at	Cd55	CD55 antigen	2.318782	down	1.3605576	down	1.7042881	down
1455377_at	Ttll7	tubulin tyrosine ligase-like family, member 7	2.318629	down	1.2833861	up	2.9756963	down
1435551_at	Fhod3	formin homology 2 domain containing 3	2.3179197	down	1.7379328	down	1.3337224	down
1423489_at	LOC100047565 /// Mmd	monocyte to macrophage differentiation-associated /// similar to monocyte to macrophage differentiation-associated	2.317532	down	1.8431675	down	1.2573637	down
1441793_at	Rnf39	Ring finger protein 39	2.3172219	down	1.8206041	down	1.2727765	down
1455582_at		Transcribed locus	2.317221	down	1.5297093	down	1.5148114	down
1445133_at			2.316237	down	1.0385507	down	2.2302587	down
1457359_at	Inpp4b	inositol polyphosphate-4-phosphatase, type II	2.3137965	down	1.0680659	down	2.1663427	down
1455849_at	Nav1	Neuron navigator 1	2.3135731	down	1.6708655	down	1.3846555	down
1442449_at	Slc6a2	solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2	2.3133466	down	1.6520442	down	1.4002935	down
1446525_at			2.313294	down	1.7356539	down	1.3328084	down
1417645_at	Sspn	sarcospan	2.313082	down	1.8170084	down	1.2730167	down
1417382_at	Entpd5	ectonucleoside triphosphate diphosphohydrolase 5	2.3125792	down	1.3090549	down	1.7666022	down
1427789_s_at	Gnas	GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus	2.3092642	down	1.8290875	down	1.2625225	down
1440871_at	Magi1	membrane associated guanylate kinase, WW and PDZ domain containing 1	2.3054845	down	1.5693275	down	1.4690908	down
1421118_a_at	Gpr56	G protein-coupled receptor 56	2.3053107	down	1.6837373	down	1.3691629	down
1436364_x_at	Nfix	nuclear factor I/X	2.3034928	down	1.6066985	down	1.4336809	down
1433787_at	Nell1	NEL-like 1 (chicken)	2.3033376	down	1.9195582	down	1.1999311	down
1433618_at	C330006A16Rik	RIKEN cDNA C330006A16 gene	2.3020604	down	1.8991634	down	1.2121445	down
1452717_at	Slc25a24	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24	2.3006537	down	1.0897173	down	2.111239	down
1415810_at	Uhrf1	ubiquitin-like, containing PHD and RING finger domains, 1	2.2972689	down	1.8890593	down	1.2160914	down
1423175_s_at	Pard6b	par-6 (partitioning defective 6) homolog beta (C. elegans)	2.296747	down	1.1406296	up	2.6197379	down
1418716_at	Mrps25	mitochondrial ribosomal protein S25	2.2961285	down	1.3306186	down	1.7256098	down
1434248_at	Prkch	protein kinase C, eta	2.2950656	down	1.135466	up	2.605969	down
1440786_x_at	Sfxn2	Sideroflexin 2	2.2947493	down	1.7496785	down	1.3115262	down
1438705_at	Cbfa2t3	core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human)	2.2915308	down	1.3058234	up	2.9923346	down
1460135_at	A930005H10Rik	RIKEN cDNA A930005H10 gene	2.2907112	down	1.8298434	down	1.2518618	down
1421341_at	Axin2	axin2	2.290173	down	1.7832485	down	1.2842703	down
1444319_at	E2f8	E2F transcription factor 8	2.2888803	down	1.0013602	down	2.2857714	down
1448491_at	Ech1	enoyl coenzyme A hydratase 1, peroxisomal	2.288774	down	1.7665746	down	1.2955999	down
1430127_a_at	Ccnd2	cyclin D2	2.2885494	down	1.9693527	down	1.162082	down
1417208_at	Amacr	alpha-methylacyl-CoA racemase	2.288197	down	1.5831636	down	1.445332	down
1456593_at		Transcribed locus	2.2880273	down	1.9297218	down	1.1856772	down
1438116_x_at	Slc9a3r1	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1	2.2872372	down	1.2703127	down	1.8005308	down
1446085_at			2.286264	down	1.1142238	up	2.5474095	down
1424470_a_at	Rapgef3	Rap guanine nucleotide exchange factor (GEF) 3	2.2846756	down	1.0518965	down	2.1719587	down
1417481_at	Ramp1	receptor (calcitonin) activity modifying protein 1	2.2809145	down	1.4211693	down	1.6049562	down
1425310_a_at	Emid2	EMI domain containing 2	2.280282	down	1.1033201	down	2.0667455	down
1448834_at	4933413G19Rik /// Foxm1	forkhead box M1 /// RIKEN cDNA 4933413G19 gene	2.2799973	down	1.7111217	down	1.3324577	down
1459592_a_at	Ppp1r13l	protein phosphatase 1, regulatory (inhibitor) subunit 13 like	2.2797112	down	1.601752	down	1.4232612	down
1439524_at	Dnajb4	DnaJ (Hsp40) homolog, subfamily B, member 4	2.2791746	down	1.4434988	down	1.5789237	down
1418989_at	Ctse	cathepsin E	2.2774186	down	1.8591001	down	1.2250113	down
1426008_a_at	Slc7a2	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2	2.2773411	down	1.0735078	down	2.1214015	down
1420603_s_at	Raet1a /// Raet1b /// Raet1c /// Raet1d /// Raet1e	retinoic acid early transcript 1, alpha /// retinoic acid early transcript beta /// retinoic acid early transcript gamma /// retinoic acid early transcript delta /// retinoic acid early transcript 1E	2.2767382	down	1.0247123	down	2.2218316	down
1424261_at	Zfp672	zinc finger protein 672	2.2752137	down	1.93212	down	1.1775738	down
1440593_at			2.2738166	down	1.2138187	down	1.8732754	down
1438202_at	C920005C14Rik	RIKEN cDNA C920005C14 gene	2.273463	down	1.743128	down	1.3042433	down
1437401_at	Igf1	insulin-like growth factor 1	2.2734368	down	1.2359229	up	2.8097925	down
1449464_at	Kcnq1	potassium voltage-gated channel, subfamily Q, member 1	2.271805	down	1.930951	down	1.1765214	down
1448918_at	Slco3a1	solute carrier organic anion transporter family, member 3a1	2.271014	down	1.5071284	down	1.5068485	down
1459593_x_at	Ppp1r13l	protein phosphatase 1, regulatory (inhibitor) subunit 13 like	2.266318	down	1.4488231	down	1.5642476	down
1424991_s_at	Tyms /// Tyms-ps	thymidylate synthase /// thymidylate synthase, pseudogene	2.266215	down	1.4540491	down	1.5585548	down
1435902_at	Nudt18	nudix (nucleoside diphosphate linked moiety X)-type motif 18	2.2659976	down	1.6624177	down	1.3630736	down
1432700_at	2810047J09Rik	RIKEN cDNA 2810047J09 gene	2.2657743	down	1.5830722	down	1.4312514	down
1427164_at	Il13ra1	interleukin 13 receptor, alpha 1	2.2631512	down	1.9861864	down	1.1394455	down
1416416_x_at	Gstm1	glutathione S-transferase, mu 1	2.259901	down	1.9309897	down	1.170333	down
1436349_at	2700094K13Rik	RIKEN cDNA 2700094K13 gene	2.2592695	down	1.52262	down	1.4838039	down
1418181_at	Ptp4a3	protein tyrosine phosphatase 4a3	2.2582676	down	1.1816487	down	1.911116	down
1423003_at	Setd7	SET domain containing (lysine methyltransferase) 7	2.2556763	down	1.5193739	down	1.4846091	down
1435828_at	Maf	avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog	2.2554052	down	1.6941422	down	1.3312962	down
1417590_at	Cyp27a1	cytochrome P450, family 27, subfamily a, polypeptide 1	2.2552593	down	1.7007567	down	1.3260329	down
1422653_at	Cep70	centrosomal protein 70	2.2511396	down	1.1301786	down	1.9918443	down
1436716_at	Ppp1r14b	Protein phosphatase 1, regulatory (inhibitor) subunit 14B	2.250373	down	1.48744	down	1.5129168	down
1456268_at	LOC100034739	hypothetical LOC100034739	2.2443056	down	1.0479327	down	2.1416502	down
1419943_s_at	Ccnb1	cyclin B1	2.2430782	down	1.7242541	down	1.3008977	down
1451128_s_at	Kif22	kinesin family member 22	2.2426832	down	1.5409119	down	1.455426	down
1427302_at	Enpp3	ectonucleotide pyrophosphatase/phosphodiesterase 3	2.240494	down	1.0869962	down	2.0611794	down
1427996_at	BC028528	cDNA sequence BC028528	2.2397444	down	1.3646971	down	1.6412027	down
1442214_at		Transcribed locus	2.237071	down	1.6907501	down	1.3231235	down
1450200_s_at	Csf2rb /// Csf2rb2	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) /// colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage)	2.2365274	down	1.2055705	down	1.8551612	down
1419248_at	Rgs2	regulator of G-protein signaling 2	2.2357998	down	1.1843255	down	1.8878256	down
1448205_at	Ccnb1 /// Ccnb1-rs1	cyclin B1, related sequence 1 /// cyclin B1	2.235798	down	1.8824327	down	1.1877173	down
1433480_at	2900010J23Rik	RIKEN cDNA 2900010J23 gene	2.2356372	down	1.6540345	down	1.3516268	down
1452839_at	Dph5	DPH5 homolog (S. cerevisiae)	2.233432	down	1.1215307	down	1.9914143	down
1430041_at	6330548G22Rik	RIKEN cDNA 6330548G22 gene	2.2326734	down	1.5873979	down	1.4064988	down
1427615_at	Itga4	integrin alpha 4	2.2297778	down	1.6396241	down	1.3599323	down
1455199_at	AI429214	expressed sequence AI429214	2.2287776	down	1.7132348	down	1.3009177	down
1426505_at	Evi2b	ecotropic viral integration site 2b	2.2262967	down	1.7584943	down	1.2660245	down
1456686_at		Transcribed locus	2.2249815	down	1.4512837	down	1.5331128	down
1419295_at	Creb3l1	cAMP responsive element binding protein 3-like 1	2.223738	down	1.3072387	down	1.7010956	down
1433893_s_at	Spag5	sperm associated antigen 5	2.2233133	down	1.5731169	down	1.4133173	down
1434282_at	Ibtk	inhibitor of Bruton agammaglobulinemia tyrosine kinase	2.220464	down	1.4228045	down	1.5606247	down
1439966_x_at	LOC677143 /// Sfxn2	sideroflexin 2 /// similar to Sideroflexin-2	2.217829	down	1.9889745	down	1.1150616	down
1441373_at			2.216621	down	1.7490374	down	1.2673376	down
1451255_at	Lsr	lipolysis stimulated lipoprotein receptor	2.2151842	down	1.9115471	down	1.1588436	down
1455405_at	Pstpip2	proline-serine-threonine phosphatase-interacting protein 2	2.213201	down	1.7964828	down	1.2319634	down
1449109_at	Socs2	suppressor of cytokine signaling 2	2.212209	down	1.1474763	down	1.9278907	down
1422786_at	Slc30a1	solute carrier family 30 (zinc transporter), member 1	2.2115853	down	1.1021742	down	2.0065658	down
1430111_a_at	Bcat1	branched chain aminotransferase 1, cytosolic	2.210612	down	1.9501421	down	1.1335646	down
1429171_a_at	Ncapg	on-SMC condensin I complex, subunit G	2.2094002	down	1.5979316	down	1.3826627	down
1427165_at	Il13ra1	interleukin 13 receptor, alpha 1	2.2084396	down	1.6833433	down	1.3119365	down
1429028_at	Dock11	dedicator of cytokinesis 11	2.2084308	down	1.5163841	down	1.4563795	down
1417241_at	Amz2	archaelysin family metallopeptidase 2	2.207359	down	1.4460168	down	1.5265101	down
1429295_s_at	Trip13	thyroid hormone receptor interactor 13	2.2065425	down	1.2673606	down	1.7410535	down
1435312_at	Paqr7	Progestin and adipoQ receptor family member VII	2.2062879	down	1.8656375	down	1.1825919	down
1426653_at	LOC100045677 /// Mcm3	minichromosome maintenance deficient 3 (S. cerevisiae) /// similar to DNA replication licensing factor MCM3 (DNA polymerase alpha holoenzyme-associated protein P1) (P1-MCM3)	2.2062721	down	1.4739152	down	1.4968786	down
1418264_at	Cenpk	centromere protein K	2.2049868	down	1.0937396	down	2.0160072	down
1424128_x_at	Aurkb	aurora kinase B	2.2029905	down	1.0313733	down	2.1359777	down
1430801_at	Vps13b	vacuolar protein sorting 13B (yeast)	2.201356	down	1.8290341	down	1.203562	down
1417505_s_at	Il11ra1 /// Il11ra2 /// LOC100038993 /// RP23-388P16.3	interleukin 11 receptor, alpha chain 1 /// interleukin 11 receptor, alpha chain 2 /// similar to interleukin 11 receptor, alpha chain 2 /// interleukin 11 receptor, alpha chain 2-like	2.2010195	down	1.8154308	down	1.2123952	down
1420822_s_at	Sgpp1	sphingosine-1-phosphate phosphatase 1	2.2008293	down	1.6065431	down	1.3699161	down
1418890_a_at	Rab3d	RAB3D, member RAS oncogene family	2.2003343	down	1.9318656	down	1.1389687	down
1452445_at	Slc41a2	Solute carrier family 41, member 2	2.199398	down	1.8688828	down	1.1768517	down
1439453_x_at	Rnaseh2c	ribonuclease H2, subunit C	2.1991389	down	1.7881852	down	1.2298161	down
1436845_at	Axin2	axin2	2.1960428	down	1.4636111	down	1.5004277	down
1455158_at	Itga3	integrin alpha 3	2.1946104	down	1.9505839	down	1.1251043	down
1417821_at	D17H6S56E-5	DNA segment, Chr 17, human D6S56E 5	2.1945875	down	1.6602942	down	1.3218063	down
1448330_at	Gstm1	glutathione S-transferase, mu 1	2.194553	down	1.9490994	down	1.1259319	down
1438547_x_at	Tor2a	torsin family 2, member A	2.1909585	down	1.2320409	down	1.7783161	down
1456403_at	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1	2.1879137	down	1.267983	down	1.7255073	down
1439030_at	Gmppb	GDP-mannose pyrophosphorylase B	2.1863728	down	1.7208323	down	1.2705321	down
1418319_at	Ufsp2	UFM1-specific peptidase 2	2.186236	down	1.2933253	down	1.6903992	down
1451021_a_at	Klf5	Kruppel-like factor 5	2.1846614	down	1.5622697	down	1.3983893	down
1426192_at	Smarcd2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	2.1843383	down	1.6637367	down	1.312911	down
1416076_at	Ccnb1 /// Ccnb1-rs1 /// EG434175 /// LOC667005	cyclin B1, related sequence 1 /// cyclin B1 /// predicted gene, EG434175 /// similar to cyclin B1	2.1832738	down	1.4685514	down	1.4866854	down
1449437_at	D6Wsu163e	DNA segment, Chr 6, Wayne State University 163, expressed	2.1825545	down	1.2846665	down	1.6989269	down
1416031_s_at	Mcm7	minichromosome maintenance deficient 7 (S. cerevisiae)	2.1797576	down	1.4806553	down	1.4721574	down
1444435_at	Vps13b	vacuolar protein sorting 13B (yeast)	2.1790843	down	1.5694603	down	1.3884292	down
1450970_at	Got1	glutamate oxaloacetate transaminase 1, soluble	2.1790652	down	1.537949	down	1.4168645	down
1424045_at	5730437N04Rik	RIKEN cDNA 5730437N04 gene	2.1781042	down	1.3900769	down	1.5668947	down
1417931_at	Ndst2	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2	2.1766813	down	1.6986754	down	1.2813991	down
1430193_at	Casc5	cancer susceptibility candidate 5	2.1759887	down	1.5041535	down	1.4466534	down
1421171_at	Adam12	a disintegrin and metallopeptidase domain 12 (meltrin alpha)	2.1756396	down	1.7064686	down	1.2749368	down
1455271_at	LOC620695	hypothetical protein LOC620695	2.17101	down	1.2463214	down	1.7419343	down
1415916_a_at	Mthfd1	methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase	2.1677153	down	1.8748806	down	1.1561885	down
1441776_at	Tspan11	tetraspanin 11	2.166433	down	1.4056208	down	1.5412642	down
1436626_at	Tspan11	tetraspanin 11	2.1653197	down	1.4086251	down	1.5371866	down
1429743_at	6720468P15Rik	RIKEN cDNA 6720468P15 gene	2.1650214	down	1.2583033	down	1.7205878	down
1419118_at	LOC100045106 /// Vstm2b	V-set and transmembrane domain containing 2B /// hypothetical protein LOC100045106	2.1646318	down	1.7487388	down	1.2378246	down
1424464_s_at	2210010L05Rik	RIKEN cDNA 2210010L05 gene	2.1646113	down	1.5342364	down	1.4108721	down
1416629_at	Slc1a5	solute carrier family 1 (neutral amino acid transporter), member 5	2.164547	down	1.3258134	down	1.6326181	down
